"STAID","SOUID","DATE","HU","Q_HU"
4054,2226,20170601,72,0
4054,2226,20170701,89,0
4054,2226,20170801,81,0
4054,2226,20170901,79,0
4054,910200,20171001,83,0
4055,21755,20170101,99,0
4055,21755,20170201,98,0
4055,21755,20170301,75,0
4055,21755,20170401,63,0
4055,21755,20170501,84,0
4055,21755,20170601,78,0
4055,21755,20170701,75,0
4055,21755,20170801,85,0
4055,21755,20170901,87,0
4055,21755,20171001,-9999,9
4056,21767,20170101,-9999,9
4056,21767,20170201,-9999,9
4056,21767,20170301,-9999,9
4056,21767,20170401,-9999,9
4056,21767,20170501,-9999,9
4056,21767,20170601,-9999,9
4056,21767,20170701,-9999,9
4056,21767,20170801,-9999,9
4056,21767,20170901,-9999,9
4056,21767,20171001,-9999,9
4057,21779,20170101,-9999,9
4057,21779,20170201,-9999,9
4057,21779,20170301,-9999,9
4057,21779,20170401,-9999,9
4057,21779,20170501,-9999,9
4057,21779,20170601,-9999,9
4057,21779,20170701,-9999,9
4057,21779,20170801,-9999,9
4057,21779,20170901,-9999,9
4057,21779,20171001,-9999,9
4058,21791,20170101,-9999,9
4058,21791,20170201,-9999,9
4058,21791,20170301,-9999,9
4058,21791,20170401,-9999,9
4058,21791,20170501,-9999,9
4058,21791,20170601,-9999,9
4058,21791,20170701,-9999,9
4058,21791,20170801,-9999,9
4058,21791,20170901,-9999,9
4058,21791,20171001,-9999,9
4059,21803,20170101,-9999,9
4059,21803,20170201,-9999,9
4059,21803,20170301,-9999,9
4059,21803,20170401,-9999,9
4059,21803,20170501,-9999,9
4059,21803,20170601,-9999,9
4059,21803,20170701,-9999,9
4059,21803,20170801,-9999,9
4059,21803,20170901,-9999,9
4059,21803,20171001,-9999,9
4060,21827,20170101,99,0
4060,21827,20170201,90,0
4060,21827,20170301,86,0
4060,21827,20170401,64,0
4060,21827,20170501,87,0
4060,21827,20170601,62,0
4060,21827,20170701,82,0
4060,21827,20170801,80,0
4060,21827,20170901,82,0
4060,21815,20171001,-9999,9
4061,21827,20170101,99,0
4061,21827,20170201,90,0
4061,21827,20170301,86,0
4061,21827,20170401,64,0
4061,21827,20170501,87,0
4061,21827,20170601,62,0
4061,21827,20170701,82,0
4061,21827,20170801,80,0
4061,21827,20170901,82,0
4061,21827,20171001,-9999,9
4062,21839,20170101,61,0
4062,21839,20170201,99,0
4062,21839,20170301,72,0
4062,21839,20170401,57,0
4062,21839,20170501,87,0
4062,21839,20170601,70,0
4062,21839,20170701,65,0
4062,21839,20170801,69,0
4062,21839,20170901,93,0
4062,21839,20171001,-9999,9
4063,21851,20170101,97,0
4063,21851,20170201,93,0
4063,21851,20170301,91,0
4063,21851,20170401,83,0
4063,21851,20170501,65,0
4063,21851,20170601,72,0
4063,21851,20170701,86,0
4063,21851,20170801,79,0
4063,21851,20170901,80,0
4063,21851,20171001,-9999,9
4064,28859,20170101,98,0
4064,28859,20170201,99,0
4064,28859,20170301,70,0
4064,28859,20170401,69,0
4064,28859,20170501,70,0
4064,28859,20170601,69,0
4064,28859,20170701,63,0
4064,28859,20170801,68,0
4064,28859,20170901,96,0
4064,21863,20171001,-9999,9
4065,21875,20170101,-9999,9
4065,21875,20170201,-9999,9
4065,21875,20170301,-9999,9
4065,21875,20170401,-9999,9
4065,21875,20170501,-9999,9
4065,21875,20170601,-9999,9
4065,21875,20170701,-9999,9
4065,21875,20170801,-9999,9
4065,21875,20170901,-9999,9
4065,21875,20171001,-9999,9
4066,21887,20170101,96,0
4066,21887,20170201,91,0
4066,21887,20170301,76,0
4066,21887,20170401,64,0
4066,21887,20170501,76,0
4066,21887,20170601,64,0
4066,21887,20170701,74,0
4066,21887,20170801,74,0
4066,21887,20170901,89,0
4066,21887,20171001,-9999,9
4067,21887,20170101,96,0
4067,21887,20170201,91,0
4067,21887,20170301,76,0
4067,21887,20170401,64,0
4067,21887,20170501,76,0
4067,21887,20170601,64,0
4067,21887,20170701,74,0
4067,21887,20170801,74,0
4067,21887,20170901,89,0
4067,21899,20171001,-9999,9
4068,21911,20170101,-9999,9
4068,21911,20170201,-9999,9
4068,21911,20170301,-9999,9
4068,21911,20170401,-9999,9
4068,21911,20170501,-9999,9
4068,21911,20170601,-9999,9
4068,21911,20170701,-9999,9
4068,21911,20170801,-9999,9
4068,21911,20170901,-9999,9
4068,21911,20171001,-9999,9
4069,26627,20170101,96,0
4069,26627,20170201,89,0
4069,26627,20170301,81,0
4069,26627,20170401,72,0
4069,26627,20170501,69,0
4069,26627,20170601,62,0
4069,26627,20170701,82,0
4069,26627,20170801,69,0
4069,26627,20170901,93,0
4069,21923,20171001,-9999,9
4070,21935,20170101,93,0
4070,21935,20170201,88,0
4070,21935,20170301,88,0
4070,21935,20170401,68,0
4070,21935,20170501,70,0
4070,21935,20170601,70,0
4070,21935,20170701,86,0
4070,21935,20170801,86,0
4070,21935,20170901,77,0
4070,21935,20171001,-9999,9
4071,30419,20170101,98,0
4071,30419,20170201,89,0
4071,30419,20170301,84,0
4071,30419,20170401,86,0
4071,30419,20170501,58,0
4071,30419,20170601,72,0
4071,30419,20170701,89,0
4071,30419,20170801,79,0
4071,30419,20170901,80,0
4071,21947,20171001,-9999,9
4072,21959,20170101,-9999,9
4072,21959,20170201,-9999,9
4072,21959,20170301,-9999,9
4072,21959,20170401,-9999,9
4072,21959,20170501,-9999,9
4072,21959,20170601,-9999,9
4072,21959,20170701,-9999,9
4072,21959,20170801,-9999,9
4072,21959,20170901,-9999,9
4072,21959,20171001,-9999,9
4073,21971,20170101,82,0
4073,21971,20170201,86,0
4073,21971,20170301,93,0
4073,21971,20170401,77,0
4073,21971,20170501,76,0
4073,21971,20170601,72,0
4073,21971,20170701,92,0
4073,21971,20170801,87,0
4073,21971,20170901,83,0
4073,21971,20171001,-9999,9
4074,21983,20170101,81,0
4074,21983,20170201,83,0
4074,21983,20170301,90,0
4074,21983,20170401,80,0
4074,21983,20170501,79,0
4074,21983,20170601,56,0
4074,21983,20170701,93,0
4074,21983,20170801,80,0
4074,21983,20170901,79,0
4074,910410,20171001,82,0
4075,21995,20170101,66,0
4075,21995,20170201,96,0
4075,21995,20170301,78,0
4075,21995,20170401,59,0
4075,21995,20170501,62,0
4075,21995,20170601,62,0
4075,21995,20170701,79,0
4075,21995,20170801,71,0
4075,21995,20170901,88,0
4075,21995,20171001,-9999,9
4076,22007,20170101,84,0
4076,22007,20170201,86,0
4076,22007,20170301,80,0
4076,22007,20170401,76,0
4076,22007,20170501,76,0
4076,22007,20170601,67,0
4076,22007,20170701,89,0
4076,22007,20170801,83,0
4076,22007,20170901,74,0
4076,22007,20171001,-9999,9
4077,22019,20170101,-9999,9
4077,22019,20170201,-9999,9
4077,22019,20170301,-9999,9
4077,22019,20170401,-9999,9
4077,22019,20170501,-9999,9
4077,22019,20170601,-9999,9
4077,22019,20170701,-9999,9
4077,22019,20170801,-9999,9
4077,22019,20170901,-9999,9
4077,22019,20171001,-9999,9
4078,22031,20170101,-9999,9
4078,22031,20170201,-9999,9
4078,22031,20170301,-9999,9
4078,22031,20170401,-9999,9
4078,22031,20170501,-9999,9
4078,22031,20170601,-9999,9
4078,22031,20170701,-9999,9
4078,22031,20170801,-9999,9
4078,22031,20170901,-9999,9
4078,22031,20171001,-9999,9
4079,22043,20170101,94,0
4079,22043,20170201,97,0
4079,22043,20170301,72,0
4079,22043,20170401,55,0
4079,22043,20170501,68,0
4079,22043,20170601,61,0
4079,22043,20170701,61,0
4079,22043,20170801,56,0
4079,22043,20170901,96,0
4079,22043,20171001,-9999,9
4080,22055,20170101,85,0
4080,22055,20170201,92,0
4080,22055,20170301,86,0
4080,22055,20170401,73,0
4080,22055,20170501,54,0
4080,22055,20170601,58,0
4080,22055,20170701,93,0
4080,22055,20170801,79,0
4080,22055,20170901,78,0
4080,22055,20171001,-9999,9
4081,2199,20170101,95,0
4081,2199,20170201,92,0
4081,2199,20170301,86,0
4081,2199,20170401,84,0
4081,2199,20170501,75,0
4081,2199,20170601,75,0
4081,2199,20170701,89,0
4081,2199,20170801,84,0
4081,2199,20170901,74,0
4081,910055,20171001,81,0
4082,32027,20170101,93,0
4082,32027,20170201,94,0
4082,32027,20170301,82,0
4082,32027,20170401,73,0
4082,32027,20170501,63,0
4082,32027,20170601,68,0
4082,32027,20170701,94,0
4082,32027,20170801,76,0
4082,32027,20170901,82,0
4082,910282,20171001,83,0
4083,22091,20170101,90,0
4083,22091,20170201,91,0
4083,22091,20170301,87,0
4083,22091,20170401,69,0
4083,22091,20170501,73,0
4083,22091,20170601,66,0
4083,22091,20170701,84,0
4083,22091,20170801,73,0
4083,22091,20170901,91,0
4083,22091,20171001,-9999,9
4084,22103,20170101,86,0
4084,22103,20170201,80,0
4084,22103,20170301,88,0
4084,22103,20170401,84,0
4084,22103,20170501,83,0
4084,22103,20170601,59,0
4084,22103,20170701,93,0
4084,22103,20170801,79,0
4084,22103,20170901,81,0
4084,22103,20171001,-9999,9
4085,22115,20170101,98,0
4085,22115,20170201,88,0
4085,22115,20170301,87,0
4085,22115,20170401,66,0
4085,22115,20170501,89,0
4085,22115,20170601,62,0
4085,22115,20170701,81,0
4085,22115,20170801,79,0
4085,22115,20170901,79,0
4085,910733,20171001,87,0
4086,22127,20170101,86,0
4086,22127,20170201,86,0
4086,22127,20170301,86,0
4086,22127,20170401,75,0
4086,22127,20170501,67,0
4086,22127,20170601,60,0
4086,22127,20170701,92,0
4086,22127,20170801,83,0
4086,22127,20170901,84,0
4086,22127,20171001,-9999,9
4087,22139,20170101,83,0
4087,22139,20170201,82,0
4087,22139,20170301,86,0
4087,22139,20170401,80,0
4087,22139,20170501,82,0
4087,22139,20170601,67,0
4087,22139,20170701,92,0
4087,22139,20170801,81,0
4087,22139,20170901,90,0
4087,22139,20171001,-9999,9
4088,22151,20170101,75,0
4088,22151,20170201,82,0
4088,22151,20170301,87,0
4088,22151,20170401,73,0
4088,22151,20170501,76,0
4088,22151,20170601,65,0
4088,22151,20170701,92,0
4088,22151,20170801,83,0
4088,22151,20170901,89,0
4088,22151,20171001,-9999,9
4089,22163,20170101,98,0
4089,22163,20170201,99,0
4089,22163,20170301,76,0
4089,22163,20170401,52,0
4089,22163,20170501,75,0
4089,22163,20170601,58,0
4089,22163,20170701,61,0
4089,22163,20170801,57,0
4089,22163,20170901,98,0
4089,22163,20171001,-9999,9
4090,22175,20170101,68,0
4090,22175,20170201,87,0
4090,22175,20170301,75,0
4090,22175,20170401,74,0
4090,22175,20170501,64,0
4090,22175,20170601,64,0
4090,22175,20170701,78,0
4090,22175,20170801,74,0
4090,22175,20170901,84,0
4090,22175,20171001,-9999,9
4091,22187,20170101,89,0
4091,22187,20170201,91,0
4091,22187,20170301,97,0
4091,22187,20170401,77,0
4091,22187,20170501,80,0
4091,22187,20170601,67,0
4091,22187,20170701,94,0
4091,22187,20170801,93,0
4091,22187,20170901,87,0
4091,22187,20171001,-9999,9
4092,22199,20170101,-9999,9
4092,22199,20170201,-9999,9
4092,22199,20170301,-9999,9
4092,22199,20170401,-9999,9
4092,22199,20170501,-9999,9
4092,22199,20170601,-9999,9
4092,22199,20170701,-9999,9
4092,22199,20170801,-9999,9
4092,22199,20170901,-9999,9
4092,22199,20171001,-9999,9
4093,22211,20170101,-9999,9
4093,22211,20170201,-9999,9
4093,22211,20170301,-9999,9
4093,22211,20170401,-9999,9
4093,22211,20170501,-9999,9
4093,22211,20170601,-9999,9
4093,22211,20170701,-9999,9
4093,22211,20170801,-9999,9
4093,22211,20170901,-9999,9
4093,22211,20171001,-9999,9
4094,22223,20170101,85,0
4094,22223,20170201,97,0
4094,22223,20170301,89,0
4094,22223,20170401,76,0
4094,22223,20170501,60,0
4094,22223,20170601,66,0
4094,22223,20170701,91,0
4094,22223,20170801,82,0
4094,22223,20170901,83,0
4094,22223,20171001,-9999,9
4095,22859,20170101,92,0
4095,22859,20170201,90,0
4095,22859,20170301,88,0
4095,22859,20170401,78,0
4095,22859,20170501,69,0
4095,22859,20170601,69,0
4095,22859,20170701,82,0
4095,22859,20170801,80,0
4095,22859,20170901,79,0
4095,22235,20171001,-9999,9
4096,22859,20170101,92,0
4096,22859,20170201,90,0
4096,22859,20170301,88,0
4096,22859,20170401,78,0
4096,22859,20170501,69,0
4096,22859,20170601,69,0
4096,22859,20170701,82,0
4096,22859,20170801,80,0
4096,22859,20170901,79,0
4096,22247,20171001,-9999,9
4097,22859,20170101,92,0
4097,22859,20170201,90,0
4097,22859,20170301,88,0
4097,22859,20170401,78,0
4097,22859,20170501,69,0
4097,22859,20170601,69,0
4097,22859,20170701,82,0
4097,22859,20170801,80,0
4097,22859,20170901,79,0
4097,22259,20171001,-9999,9
4099,22283,20170101,-9999,9
4099,22283,20170201,-9999,9
4099,22283,20170301,-9999,9
4099,22283,20170401,-9999,9
4099,22283,20170501,-9999,9
4099,22283,20170601,-9999,9
4099,22283,20170701,-9999,9
4099,22283,20170801,-9999,9
4099,22283,20170901,-9999,9
4099,22283,20171001,-9999,9
4100,22295,20170101,-9999,9
4100,22295,20170201,-9999,9
4100,22295,20170301,-9999,9
4100,22295,20170401,-9999,9
4100,22295,20170501,-9999,9
4100,22295,20170601,-9999,9
4100,22295,20170701,-9999,9
4100,22295,20170801,-9999,9
4100,22295,20170901,-9999,9
4100,22295,20171001,-9999,9
4101,22307,20170101,-9999,9
4101,22307,20170201,-9999,9
4101,22307,20170301,-9999,9
4101,22307,20170401,-9999,9
4101,22307,20170501,-9999,9
4101,22307,20170601,-9999,9
4101,22307,20170701,-9999,9
4101,22307,20170801,-9999,9
4101,22307,20170901,-9999,9
4101,22307,20171001,-9999,9
4102,22319,20170101,-9999,9
4102,22319,20170201,-9999,9
4102,22319,20170301,-9999,9
4102,22319,20170401,-9999,9
4102,22319,20170501,-9999,9
4102,22319,20170601,-9999,9
4102,22319,20170701,-9999,9
4102,22319,20170801,-9999,9
4102,22319,20170901,-9999,9
4102,22319,20171001,-9999,9
4103,22331,20170101,48,0
4103,22331,20170201,100,0
4103,22331,20170301,97,0
4103,22331,20170401,55,0
4103,22331,20170501,80,0
4103,22331,20170601,60,0
4103,22331,20170701,94,0
4103,22331,20170801,72,0
4103,22331,20170901,82,0
4103,22331,20171001,-9999,9
4104,22343,20170101,-9999,9
4104,22343,20170201,-9999,9
4104,22343,20170301,-9999,9
4104,22343,20170401,-9999,9
4104,22343,20170501,-9999,9
4104,22343,20170601,-9999,9
4104,22343,20170701,-9999,9
4104,22343,20170801,-9999,9
4104,22343,20170901,-9999,9
4104,22343,20171001,-9999,9
4105,22367,20170101,98,0
4105,22367,20170201,72,0
4105,22367,20170301,79,0
4105,22367,20170401,54,0
4105,22367,20170501,80,0
4105,22367,20170601,59,0
4105,22367,20170701,86,0
4105,22367,20170801,82,0
4105,22367,20170901,72,0
4105,910641,20171001,89,0
4106,22367,20170101,98,0
4106,22367,20170201,72,0
4106,22367,20170301,79,0
4106,22367,20170401,54,0
4106,22367,20170501,80,0
4106,22367,20170601,59,0
4106,22367,20170701,86,0
4106,22367,20170801,82,0
4106,22367,20170901,72,0
4106,910641,20171001,89,0
4107,22367,20170101,98,0
4107,22367,20170201,72,0
4107,22367,20170301,79,0
4107,22367,20170401,54,0
4107,22367,20170501,80,0
4107,22367,20170601,59,0
4107,22367,20170701,86,0
4107,22367,20170801,82,0
4107,22367,20170901,72,0
4107,910637,20171001,86,0
4108,22391,20170101,-9999,9
4108,22391,20170201,-9999,9
4108,22391,20170301,-9999,9
4108,22391,20170401,-9999,9
4108,22391,20170501,-9999,9
4108,22391,20170601,-9999,9
4108,22391,20170701,-9999,9
4108,22391,20170801,-9999,9
4108,22391,20170901,-9999,9
4108,22391,20171001,-9999,9
4109,22403,20170101,-9999,9
4109,22403,20170201,-9999,9
4109,22403,20170301,-9999,9
4109,22403,20170401,-9999,9
4109,22403,20170501,-9999,9
4109,22403,20170601,-9999,9
4109,22403,20170701,-9999,9
4109,22403,20170801,-9999,9
4109,22403,20170901,-9999,9
4109,22403,20171001,-9999,9
4110,22415,20170101,98,0
4110,22415,20170201,95,0
4110,22415,20170301,75,0
4110,22415,20170401,59,0
4110,22415,20170501,85,0
4110,22415,20170601,58,0
4110,22415,20170701,64,0
4110,22415,20170801,68,0
4110,22415,20170901,97,0
4110,22415,20171001,-9999,9
4111,22427,20170101,-9999,9
4111,22427,20170201,-9999,9
4111,22427,20170301,-9999,9
4111,22427,20170401,-9999,9
4111,22427,20170501,-9999,9
4111,22427,20170601,-9999,9
4111,22427,20170701,-9999,9
4111,22427,20170801,-9999,9
4111,22427,20170901,-9999,9
4111,22427,20171001,-9999,9
4112,22439,20170101,-9999,9
4112,22439,20170201,-9999,9
4112,22439,20170301,-9999,9
4112,22439,20170401,-9999,9
4112,22439,20170501,-9999,9
4112,22439,20170601,-9999,9
4112,22439,20170701,-9999,9
4112,22439,20170801,-9999,9
4112,22439,20170901,-9999,9
4112,22439,20171001,-9999,9
4113,22451,20170101,-9999,9
4113,22451,20170201,-9999,9
4113,22451,20170301,-9999,9
4113,22451,20170401,-9999,9
4113,22451,20170501,-9999,9
4113,22451,20170601,-9999,9
4113,22451,20170701,-9999,9
4113,22451,20170801,-9999,9
4113,22451,20170901,-9999,9
4113,22451,20171001,-9999,9
4114,22463,20170101,93,0
4114,22463,20170201,98,0
4114,22463,20170301,73,0
4114,22463,20170401,60,0
4114,22463,20170501,76,0
4114,22463,20170601,78,0
4114,22463,20170701,71,0
4114,22463,20170801,82,0
4114,22463,20170901,85,0
4114,910803,20171001,89,0
4115,22463,20170101,93,0
4115,22463,20170201,98,0
4115,22463,20170301,73,0
4115,22463,20170401,60,0
4115,22463,20170501,76,0
4115,22463,20170601,78,0
4115,22463,20170701,71,0
4115,22463,20170801,82,0
4115,22463,20170901,85,0
4115,910803,20171001,89,0
4116,22487,20170101,100,0
4116,22487,20170201,98,0
4116,22487,20170301,89,0
4116,22487,20170401,85,0
4116,22487,20170501,64,0
4116,22487,20170601,73,0
4116,22487,20170701,89,0
4116,22487,20170801,79,0
4116,22487,20170901,80,0
4116,22487,20171001,-9999,9
4117,22499,20170101,97,0
4117,22499,20170201,92,0
4117,22499,20170301,78,0
4117,22499,20170401,-9999,9
4117,22499,20170501,76,0
4117,22499,20170601,62,0
4117,22499,20170701,70,0
4117,22499,20170801,61,0
4117,22499,20170901,93,0
4117,22499,20171001,-9999,9
4118,22511,20170101,-9999,9
4118,22511,20170201,-9999,9
4118,22511,20170301,-9999,9
4118,22511,20170401,-9999,9
4118,22511,20170501,-9999,9
4118,22511,20170601,-9999,9
4118,22511,20170701,-9999,9
4118,22511,20170801,-9999,9
4118,22511,20170901,-9999,9
4118,22511,20171001,-9999,9
4119,22523,20170101,-9999,9
4119,22523,20170201,-9999,9
4119,22523,20170301,-9999,9
4119,22523,20170401,-9999,9
4119,22523,20170501,-9999,9
4119,22523,20170601,-9999,9
4119,22523,20170701,-9999,9
4119,22523,20170801,-9999,9
4119,22523,20170901,-9999,9
4119,22523,20171001,-9999,9
4120,22535,20170101,-9999,9
4120,22535,20170201,-9999,9
4120,22535,20170301,-9999,9
4120,22535,20170401,-9999,9
4120,22535,20170501,-9999,9
4120,22535,20170601,-9999,9
4120,22535,20170701,-9999,9
4120,22535,20170801,-9999,9
4120,22535,20170901,-9999,9
4120,22535,20171001,-9999,9
4121,22547,20170101,95,0
4121,22547,20170201,88,0
4121,22547,20170301,84,0
4121,22547,20170401,84,0
4121,22547,20170501,60,0
4121,22547,20170601,63,0
4121,22547,20170701,87,0
4121,22547,20170801,78,0
4121,22547,20170901,81,0
4121,22547,20171001,-9999,9
4123,22571,20170101,100,0
4123,22571,20170201,91,0
4123,22571,20170301,87,0
4123,22571,20170401,62,0
4123,22571,20170501,84,0
4123,22571,20170601,63,0
4123,22571,20170701,84,0
4123,22571,20170801,83,0
4123,22571,20170901,76,0
4123,22571,20171001,-9999,9
4124,22583,20170101,-9999,9
4124,22583,20170201,-9999,9
4124,22583,20170301,-9999,9
4124,22583,20170401,-9999,9
4124,22583,20170501,-9999,9
4124,22583,20170601,-9999,9
4124,22583,20170701,-9999,9
4124,22583,20170801,-9999,9
4124,22583,20170901,-9999,9
4124,22583,20171001,-9999,9
4125,31547,20170101,93,0
4125,31547,20170201,98,0
4125,31547,20170301,73,0
4125,31547,20170401,59,0
4125,31547,20170501,89,0
4125,31547,20170601,71,0
4125,31547,20170701,69,0
4125,31547,20170801,72,0
4125,31547,20170901,93,0
4125,22595,20171001,-9999,9
4126,22607,20170101,96,0
4126,22607,20170201,89,0
4126,22607,20170301,74,0
4126,22607,20170401,66,0
4126,22607,20170501,71,0
4126,22607,20170601,58,0
4126,22607,20170701,75,0
4126,22607,20170801,63,0
4126,22607,20170901,92,0
4126,22607,20171001,-9999,9
4127,2378,20170101,89,0
4127,2378,20170201,87,0
4127,2378,20170301,73,0
4127,2378,20170401,60,0
4127,2378,20170501,74,0
4127,2378,20170601,62,0
4127,2378,20170701,73,0
4127,2378,20170801,68,0
4127,2378,20170901,89,0
4127,910763,20171001,88,0
4128,22631,20170101,91,0
4128,22631,20170201,84,0
4128,22631,20170301,86,0
4128,22631,20170401,74,0
4128,22631,20170501,78,0
4128,22631,20170601,68,0
4128,22631,20170701,87,0
4128,22631,20170801,81,0
4128,22631,20170901,82,0
4128,22631,20171001,-9999,9
4129,22643,20170101,83,0
4129,22643,20170201,97,0
4129,22643,20170301,86,0
4129,22643,20170401,73,0
4129,22643,20170501,54,0
4129,22643,20170601,65,0
4129,22643,20170701,92,0
4129,22643,20170801,83,0
4129,22643,20170901,85,0
4129,910359,20171001,91,0
4130,22655,20170101,90,0
4130,22655,20170201,98,0
4130,22655,20170301,67,0
4130,22655,20170401,63,0
4130,22655,20170501,80,0
4130,22655,20170601,74,0
4130,22655,20170701,64,0
4130,22655,20170801,66,0
4130,22655,20170901,97,0
4130,22655,20171001,-9999,9
4131,22667,20170101,80,0
4131,22667,20170201,95,0
4131,22667,20170301,71,0
4131,22667,20170401,56,0
4131,22667,20170501,78,0
4131,22667,20170601,86,0
4131,22667,20170701,76,0
4131,22667,20170801,58,0
4131,22667,20170901,93,0
4131,910963,20171001,93,0
4132,22679,20170101,-9999,9
4132,22679,20170201,-9999,9
4132,22679,20170301,-9999,9
4132,22679,20170401,-9999,9
4132,22679,20170501,-9999,9
4132,22679,20170601,-9999,9
4132,22679,20170701,-9999,9
4132,22679,20170801,-9999,9
4132,22679,20170901,-9999,9
4132,22679,20171001,-9999,9
4133,22691,20170101,-9999,9
4133,22691,20170201,-9999,9
4133,22691,20170301,-9999,9
4133,22691,20170401,-9999,9
4133,22691,20170501,-9999,9
4133,22691,20170601,-9999,9
