"STAID","SOUID","DATE","SD","Q_SD"
184,9523,20170901,0,0
184,9523,20171001,0,0
185,9502,20170101,65,0
185,9502,20170201,72,0
185,9502,20170301,83,0
185,9502,20170401,101,0
185,9502,20170501,100,0
185,9502,20170601,46,0
185,9494,20170701,-9999,9
185,9494,20170801,-9999,9
185,9494,20170901,-9999,9
185,9494,20171001,-9999,9
186,9534,20170101,19,0
186,9534,20170201,27,0
186,9534,20170301,10,0
186,9534,20170401,32,0
186,9534,20170501,25,0
186,9534,20170601,0,0
186,9534,20170701,0,0
186,9534,20170801,0,0
186,9534,20170901,0,0
186,9534,20171001,0,0
187,9530,20170101,0,0
187,9530,20170201,0,0
187,9530,20170301,0,0
187,9530,20170401,0,0
187,9530,20170501,0,0
187,9530,20170601,0,0
187,9530,20170701,-9999,9
187,9530,20170801,0,0
187,9530,20170901,0,0
187,9530,20171001,0,0
188,9415,20170101,-9999,9
188,9415,20170201,-9999,9
188,9415,20170301,-9999,9
188,9415,20170401,-9999,9
188,9415,20170501,-9999,9
188,9415,20170601,-9999,9
188,9415,20170701,-9999,9
188,9415,20170801,-9999,9
188,9415,20170901,-9999,9
188,9415,20171001,-9999,9
189,9538,20170101,0,0
189,9538,20170201,0,0
189,9538,20170301,0,0
189,9538,20170401,0,0
189,9538,20170501,0,0
189,9538,20170601,0,0
189,9538,20170701,0,0
189,9538,20170801,0,0
189,9538,20170901,0,0
189,9538,20171001,0,0
190,9471,20170101,50,0
190,9471,20170201,55,0
190,9471,20170301,65,0
190,9471,20170401,66,0
190,9471,20170501,61,0
190,9471,20170601,0,0
190,901065,20170701,0,0
190,901065,20170801,0,0
190,901065,20170901,0,0
190,901065,20171001,0,0
191,12098,20170101,-9999,9
191,12098,20170201,-9999,9
191,12098,20170301,-9999,9
191,12098,20170401,-9999,9
191,12098,20170501,-9999,9
191,12098,20170601,-9999,9
191,12098,20170701,-9999,9
191,12098,20170801,-9999,9
191,12098,20170901,-9999,9
191,12098,20171001,-9999,9
192,9436,20170101,-9999,9
192,9436,20170201,-9999,9
192,9436,20170301,-9999,9
192,9436,20170401,-9999,9
192,9436,20170501,-9999,9
192,9436,20170601,-9999,9
192,9436,20170701,-9999,9
192,9436,20170801,-9999,9
192,9436,20170901,-9999,9
192,9436,20171001,-9999,9
193,9754,20170101,2,0
193,9754,20170201,0,0
193,9754,20170301,10,0
193,9754,20170401,0,0
193,9754,20170501,0,0
193,9754,20170601,0,0
193,9931,20170701,0,0
193,9931,20170801,0,0
193,9931,20170901,0,0
193,9931,20171001,0,0
194,9688,20170101,0,0
194,9688,20170201,0,0
194,9688,20170301,0,0
194,9688,20170401,0,0
194,9688,20170501,0,0
194,9688,20170601,0,0
194,9688,20170701,0,0
194,9688,20170801,0,0
194,9688,20170901,0,0
194,9688,20171001,0,0
195,9509,20170101,0,0
195,9509,20170201,0,0
195,9509,20170301,0,0
195,9509,20170401,0,0
195,9509,20170501,0,0
195,9509,20170601,-9999,9
195,9509,20170701,0,0
195,9509,20170801,0,0
195,9509,20170901,0,0
195,9509,20171001,0,0
196,9591,20170101,9,0
196,9591,20170201,11,0
196,9591,20170301,12,0
196,9591,20170401,0,0
196,9591,20170501,0,0
196,9591,20170601,0,0
196,9591,20170701,0,0
196,9591,20170801,0,0
196,9591,20170901,0,0
196,9591,20171001,0,0
197,9429,20170101,0,0
197,9429,20170201,2,0
197,9429,20170301,19,0
197,9429,20170401,0,0
197,9429,20170501,0,0
197,9429,20170601,0,0
197,9429,20170701,-9999,9
197,9429,20170801,-9999,9
197,9429,20170901,-9999,9
197,9429,20171001,-9999,9
199,17405,20170101,-9999,9
199,17405,20170201,-9999,9
199,17405,20170301,-9999,9
199,17405,20170401,-9999,9
199,17405,20170501,-9999,9
199,17405,20170601,-9999,9
199,17405,20170701,-9999,9
199,17405,20170801,-9999,9
199,17405,20170901,-9999,9
199,17405,20171001,-9999,9
200,17415,20170101,-9999,9
200,17415,20170201,-9999,9
200,17415,20170301,-9999,9
200,17415,20170401,-9999,9
200,17415,20170501,-9999,9
200,17415,20170601,-9999,9
200,17415,20170701,-9999,9
200,17415,20170801,-9999,9
200,17415,20170901,-9999,9
200,17415,20171001,-9999,9
202,17420,20170101,-9999,9
202,17420,20170201,-9999,9
202,17420,20170301,-9999,9
202,17420,20170401,-9999,9
202,17420,20170501,-9999,9
202,17420,20170601,-9999,9
202,17420,20170701,-9999,9
202,17420,20170801,-9999,9
202,17420,20170901,-9999,9
202,17420,20171001,-9999,9
203,906590,20170101,0,0
203,906590,20170201,0,0
203,906590,20170301,0,0
203,906590,20170401,0,0
203,906590,20170501,0,0
203,906590,20170601,0,0
203,906590,20170701,0,0
203,906590,20170801,0,0
203,906590,20170901,-9999,9
203,906590,20171001,0,0
227,911858,20170101,0,0
227,911858,20170201,2,0
227,911858,20170301,0,0
227,911858,20170401,0,0
227,911858,20170501,0,0
227,911858,20170601,0,0
227,911858,20170701,0,0
227,911858,20170801,0,0
227,911858,20170901,0,0
227,911858,20171001,0,0
228,914015,20170101,0,0
228,15552,20170201,8,0
228,15552,20170301,0,0
228,914015,20170401,0,0
228,914015,20170501,0,0
228,914015,20170601,0,0
228,914015,20170701,0,0
228,914015,20170801,0,0
228,914015,20170901,0,0
228,914015,20171001,0,0
239,5013,20170101,-9999,9
239,5013,20170201,0,0
239,5013,20170301,0,0
239,5013,20170401,0,0
239,5013,20170501,0,0
239,5013,20170601,0,0
239,5013,20170701,0,0
239,5013,20170801,0,0
239,5013,20170901,0,0
239,5013,20171001,0,0
240,906700,20170101,0,0
240,5117,20170201,0,0
240,5117,20170301,0,0
240,5117,20170401,0,0
240,5117,20170501,0,0
240,5117,20170601,0,0
240,5117,20170701,0,0
240,5117,20170801,0,0
240,5117,20170901,0,0
240,5117,20171001,0,0
241,906700,20170101,0,0
241,5117,20170201,0,0
241,5117,20170301,0,0
241,5117,20170401,0,0
241,5117,20170501,0,0
241,5117,20170601,0,0
241,5117,20170701,0,0
241,5117,20170801,0,0
241,5117,20170901,0,0
241,5117,20171001,0,0
242,5146,20170101,-9999,9
242,5146,20170201,0,0
242,5146,20170301,0,0
242,5146,20170401,0,0
242,5146,20170501,0,0
242,5146,20170601,0,0
242,5146,20170701,0,0
242,5146,20170801,0,0
242,5146,20170901,0,0
242,5146,20171001,0,0
243,906680,20170101,20,0
243,5018,20170201,214,0
243,5018,20170301,247,0
243,5018,20170401,230,0
243,5018,20170501,235,0
243,5018,20170601,145,0
243,5018,20170701,0,0
243,5018,20170801,0,0
243,5018,20170901,0,0
243,5018,20171001,0,0
244,5023,20170101,-9999,9
244,5023,20170201,0,0
244,5023,20170301,0,0
244,5023,20170401,0,0
244,5023,20170501,0,0
244,5023,20170601,0,0
244,5023,20170701,0,0
244,5023,20170801,0,0
244,5023,20170901,0,0
244,5023,20171001,0,0
251,17515,20170101,-9999,9
251,17515,20170201,-9999,9
251,17515,20170301,-9999,9
251,17515,20170401,-9999,9
251,17515,20170501,-9999,9
251,17515,20170601,-9999,9
251,17515,20170701,-9999,9
251,17515,20170801,-9999,9
251,17515,20170901,-9999,9
251,17515,20171001,-9999,9
252,17455,20170101,-9999,9
252,17455,20170201,-9999,9
252,17455,20170301,-9999,9
252,17455,20170401,-9999,9
252,17455,20170501,-9999,9
252,17455,20170601,-9999,9
252,17455,20170701,-9999,9
252,17455,20170801,-9999,9
252,17455,20170901,-9999,9
252,17455,20171001,-9999,9
262,5628,20170101,-9999,9
262,5628,20170201,-9999,9
262,5628,20170301,-9999,9
262,5628,20170401,-9999,9
262,5628,20170501,-9999,9
262,5628,20170601,-9999,9
262,5628,20170701,-9999,9
262,5628,20170801,-9999,9
262,5628,20170901,-9999,9
262,5628,20171001,-9999,9
263,5624,20170101,-9999,9
263,5624,20170201,-9999,9
263,5624,20170301,-9999,9
263,5624,20170401,-9999,9
263,5624,20170501,-9999,9
263,5624,20170601,-9999,9
263,5624,20170701,-9999,9
263,5624,20170801,-9999,9
263,5624,20170901,-9999,9
263,5624,20171001,-9999,9
264,9648,20170101,-9999,9
264,9648,20170201,-9999,9
264,9648,20170301,-9999,9
264,9648,20170401,-9999,9
264,9648,20170501,-9999,9
264,9648,20170601,-9999,9
264,9648,20170701,-9999,9
264,9648,20170801,-9999,9
264,9648,20170901,-9999,9
264,9648,20171001,-9999,9
265,9424,20170101,0,0
265,9424,20170201,0,0
265,9424,20170301,0,0
265,9424,20170401,0,0
265,9424,20170501,0,0
265,9424,20170601,0,0
265,9424,20170701,0,0
265,9424,20170801,0,0
265,9424,20170901,0,0
265,9424,20171001,0,0
266,9411,20170101,0,0
266,9411,20170201,0,0
266,9411,20170301,-9999,9
266,9411,20170401,-9999,9
266,9411,20170501,0,0
266,9411,20170601,0,0
266,9411,20170701,0,0
266,9411,20170801,0,0
266,9411,20170901,0,0
266,9411,20171001,0,0
268,926249,20170101,-9999,9
268,926249,20170201,-1,1
268,926249,20170301,0,0
268,926249,20170401,-2,1
268,926249,20170501,-9999,9
268,926249,20170601,-9999,9
268,926249,20170701,-9999,9
268,926249,20170801,-9999,9
268,926249,20170901,-9999,9
268,926249,20171001,-9999,9
269,926214,20170101,-9999,9
269,926214,20170201,-9999,9
269,926214,20170301,0,0
269,926214,20170401,-9999,9
269,926214,20170501,-9999,9
269,926214,20170601,0,0
269,926214,20170701,0,0
269,926214,20170801,0,0
269,926214,20170901,0,0
269,926214,20171001,0,0
271,5606,20170101,-9999,9
271,5606,20170201,-9999,9
271,5606,20170301,-9999,9
271,5606,20170401,-9999,9
271,5606,20170501,-9999,9
271,5606,20170601,-9999,9
271,5606,20170701,-9999,9
271,5606,20170801,-9999,9
271,5606,20170901,-9999,9
271,5606,20171001,-9999,9
272,903162,20170101,-9999,9
272,903162,20170201,-9999,9
272,903162,20170301,-2,1
272,903162,20170401,-9999,9
272,903162,20170501,-9999,9
272,903162,20170601,-9999,9
272,903162,20170701,-9999,9
272,903162,20170801,-9999,9
272,903162,20170901,-9999,9
272,903162,20171001,-9999,9
273,5613,20170101,-9999,9
273,5613,20170201,-9999,9
273,5613,20170301,-9999,9
273,5613,20170401,-9999,9
273,5613,20170501,-9999,9
273,5613,20170601,-9999,9
273,5613,20170701,-9999,9
273,5613,20170801,-9999,9
273,5613,20170901,-9999,9
273,5613,20171001,-9999,9
274,5615,20170101,-9999,9
274,5615,20170201,-9999,9
274,5615,20170301,-9999,9
274,5615,20170401,-9999,9
274,5615,20170501,-9999,9
274,5615,20170601,-9999,9
274,5615,20170701,-9999,9
274,5615,20170801,-9999,9
274,5615,20170901,-9999,9
274,5615,20171001,-9999,9
275,903075,20170101,-9999,9
275,5620,20170201,-9999,9
275,5620,20170301,-9999,9
275,5620,20170401,-9999,9
275,5620,20170501,-9999,9
275,5620,20170601,-9999,9
275,5620,20170701,-9999,9
275,5620,20170801,-9999,9
275,5620,20170901,-9999,9
275,5620,20171001,-9999,9
289,17655,20170101,-9999,9
289,17655,20170201,-9999,9
289,17655,20170301,-9999,9
289,17655,20170401,-9999,9
289,17655,20170501,-9999,9
289,17655,20170601,-9999,9
289,17655,20170701,-9999,9
289,17655,20170801,-9999,9
289,17655,20170901,-9999,9
289,17655,20171001,-9999,9
298,46962,20170101,-9999,9
298,46962,20170201,-9999,9
298,46962,20170301,-9999,9
298,46962,20170401,-9999,9
298,46962,20170501,-9999,9
298,46962,20170601,-9999,9
298,46962,20170701,-9999,9
298,46962,20170801,-9999,9
298,46962,20170901,-9999,9
298,46962,20171001,-9999,9
299,47552,20170101,-9999,9
299,47552,20170201,-9999,9
299,47552,20170301,-9999,9
299,47552,20170401,-9999,9
299,47552,20170501,-9999,9
299,47552,20170601,-9999,9
299,47552,20170701,-9999,9
299,47552,20170801,-9999,9
299,47552,20170901,-9999,9
299,47552,20171001,-9999,9
310,9229,20170101,35,0
310,9229,20170201,5,0
310,9229,20170301,33,0
310,9229,20170401,23,0
310,9229,20170501,0,0
310,9229,20170601,0,0
310,9229,20170701,68,0
310,9229,20170801,4,0
310,9229,20170901,0,0
310,9229,20171001,2,0
324,11451,20170101,0,0
324,11451,20170201,5,0
324,11451,20170301,0,0
324,11451,20170401,0,0
324,11451,20170501,0,0
324,11451,20170601,0,0
324,11451,20170701,0,0
324,11451,20170801,0,0
324,11451,20170901,0,0
324,910393,20171001,0,0
328,9404,20170101,28,0
328,9404,20170201,29,0
328,9404,20170301,58,0
328,9404,20170401,98,0
328,9404,20170501,53,0
328,9404,20170601,0,0
328,901026,20170701,0,0
328,901026,20170801,0,0
328,901026,20170901,0,0
328,901026,20171001,0,0
329,901212,20170101,-9999,9
329,901212,20170201,-9999,9
329,901212,20170301,-9999,9
329,901212,20170401,-9999,9
329,901212,20170501,-9999,9
329,901212,20170601,-9999,9
329,901212,20170701,-9999,9
329,901212,20170801,-9999,9
329,901212,20170901,-9999,9
329,9738,20171001,-9999,9
330,9451,20170101,42,0
330,9451,20170201,40,0
330,9451,20170301,47,0
330,9451,20170401,40,0
330,9451,20170501,40,0
330,9451,20170601,0,0
330,9451,20170701,0,0
330,9451,20170801,0,0
330,9451,20170901,0,0
330,9451,20171001,0,0
331,9663,20170101,-9999,9
331,9663,20170201,-9999,9
331,9663,20170301,-9999,9
331,9663,20170401,-9999,9
331,9663,20170501,-9999,9
331,9663,20170601,-9999,9
331,9663,20170701,-9999,9
331,9663,20170801,-9999,9
331,9663,20170901,-9999,9
331,9663,20171001,-9999,9
334,911934,20170101,2,0
334,911934,20170201,8,0
334,911934,20170301,0,0
334,911934,20170401,0,0
334,911934,20170501,0,0
334,911934,20170601,0,0
334,911934,20170701,0,0
334,911934,20170801,0,0
334,911934,20170901,0,0
334,911934,20171001,0,0
335,55260,20170101,-9999,9
335,55260,20170201,-9999,9
335,55260,20170301,-9999,9
335,55260,20170401,-9999,9
335,55260,20170501,-9999,9
335,55260,20170601,-9999,9
335,55260,20170701,-9999,9
335,55260,20170801,-9999,9
335,55260,20170901,-9999,9
335,55260,20171001,-9999,9
338,16047,20170101,-9999,9
338,16047,20170201,-9999,9
338,16047,20170301,-9999,9
338,16047,20170401,-9999,9
338,16047,20170501,-9999,9
338,16047,20170601,-9999,9
338,16047,20170701,-9999,9
338,16047,20170801,-9999,9
338,16047,20170901,-9999,9
338,16047,20171001,-9999,9
339,40625,20170101,28,0
339,40625,20170201,35,0
339,40625,20170301,43,0
339,40625,20170401,51,0
339,40625,20170501,37,0
339,40625,20170601,0,0
339,40625,20170701,0,0
339,40625,20170801,0,0
339,40625,20170901,0,0
339,40625,20171001,0,0
341,39433,20170101,-9999,9
341,39433,20170201,-9999,9
341,39433,20170301,-9999,9
341,39433,20170401,-9999,9
341,39433,20170501,-9999,9
341,39433,20170601,-9999,9
341,39433,20170701,-9999,9
341,39433,20170801,-9999,9
341,39433,20170901,-9999,9
341,39433,20171001,-9999,9
342,38479,20170101,-9999,9
342,38479,20170201,-9999,9
342,38479,20170301,-9999,9
342,38479,20170401,-9999,9
342,38479,20170501,-9999,9
342,38479,20170601,-9999,9
342,38479,20170701,-9999,9
342,38479,20170801,-9999,9
342,38479,20170901,-9999,9
342,38479,20171001,-9999,9
348,903005,20170101,0,0
348,903005,20170201,0,0
348,903005,20170301,0,0
348,903005,20170401,0,0
348,903005,20170501,0,0
348,903005,20170601,0,0
348,903005,20170701,0,0
348,903005,20170801,0,0
348,903005,20170901,0,0
348,903005,20171001,0,0
349,16481,20170101,-9999,9
349,16481,20170201,-9999,9
349,16481,20170301,-9999,9
349,16481,20170401,-9999,9
349,16481,20170501,-9999,9
349,16481,20170601,-9999,9
349,16481,20170701,-9999,9
349,16481,20170801,-9999,9
349,16481,20170901,-9999,9
349,16481,20171001,-9999,9
350,903302,20170101,-9999,9
350,903302,20170201,0,0
350,903302,20170301,0,0
350,903302,20170401,-9999,9
350,903302,20170501,-9999,9
350,903302,20170601,0,0
350,903302,20170701,-9999,9
350,903302,20170801,0,0
350,903302,20170901,0,0
350,903302,20171001,-9999,9
351,903377,20170101,0,0
351,903377,20170201,0,0
351,903377,20170301,0,0
351,903377,20170401,0,0
351,903377,20170501,0,0
351,903377,20170601,0,0
351,903377,20170701,0,0
351,903377,20170801,0,0
351,903377,20170901,0,0
351,903377,20171001,0,0
352,16426,20170101,-9999,9
352,16426,20170201,-9999,9
352,16426,20170301,-9999,9
352,16426,20170401,-9999,9
352,16426,20170501,-9999,9
352,16426,20170601,-9999,9
352,16426,20170701,-9999,9
352,16426,20170801,-9999,9
352,16426,20170901,-9999,9
352,16426,20171001,-9999,9
356,9325,20170101,36,0
356,9325,20170201,1,0
356,9325,20170301,36,0
356,9325,20170401,9,0
356,9325,20170501,0,0
356,9325,20170601,0,0
356,9325,20170701,47,0
356,9325,20170801,11,0
356,9325,20170901,12,0
356,9325,20171001,3,0
382,17730,20170101,-9999,9
382,17730,20170201,-9999,9
382,17730,20170301,-9999,9
382,17730,20170401,-9999,9
382,17730,20170501,-9999,9
382,17730,20170601,-9999,9
382,17730,20170701,-9999,9
382,17730,20170801,-9999,9
382,17730,20170901,-9999,9
382,17730,20171001,-9999,9
383,17041,20170101,-9999,9
383,17041,20170201,-9999,9
383,17041,20170301,-9999,9
383,17041,20170401,-9999,9
383,17041,20170501,-9999,9
383,17041,20170601,-9999,9
383,17041,20170701,-9999,9
383,17041,20170801,-9999,9
383,17041,20170901,-9999,9
383,17041,20171001,-9999,9
385,17700,20170101,-9999,9
385,17700,20170201,-9999,9
385,17700,20170301,-9999,9
385,17700,20170401,-9999,9
385,17700,20170501,-9999,9
385,17700,20170601,-9999,9
385,17700,20170701,-9999,9
385,17700,20170801,-9999,9
385,17700,20170901,-9999,9
385,17700,20171001,-9999,9
386,17500,20170101,-9999,9
386,17500,20170201,-9999,9
386,17500,20170301,-9999,9
386,17500,20170401,-9999,9
386,17500,20170501,-9999,9
386,17500,20170601,-9999,9
386,17500,20170701,-9999,9
386,17500,20170801,-9999,9
386,17500,20170901,-9999,9
386,17500,20171001,-9999,9
388,17590,20170101,-9999,9
388,17590,20170201,-9999,9
388,17590,20170301,-9999,9
388,17590,20170401,-9999,9
388,17590,20170501,-9999,9
388,17590,20170601,-9999,9
388,17590,20170701,-9999,9
388,17590,20170801,-9999,9
388,17590,20170901,-9999,9
388,17590,20171001,-9999,9
389,17495,20170101,-9999,9
389,17495,20170201,-9999,9
389,17495,20170301,-9999,9
389,17495,20170401,-9999,9
389,17495,20170501,-9999,9
389,17495,20170601,-9999,9
389,17495,20170701,-9999,9
389,17495,20170801,-9999,9
389,17495,20170901,-9999,9
389,17495,20171001,-9999,9
390,934139,20170101,-9999,9
390,934139,20170201,-9999,9
390,934139,20170301,-9999,9
390,934139,20170401,-9999,9
390,934139,20170501,-9999,9
390,17340,20170601,-9999,9
390,17340,20170701,-9999,9
390,17340,20170801,-9999,9
390,17340,20170901,-9999,9
390,17340,20171001,-9999,9
391,17027,20170101,-9999,9
391,17027,20170201,-9999,9
391,17027,20170301,-9999,9
391,17027,20170401,-9999,9
391,17027,20170501,-9999,9
391,17027,20170601,-9999,9
391,17027,20170701,-9999,9
391,17027,20170801,-9999,9
391,17027,20170901,-9999,9
391,17027,20171001,-9999,9
392,17016,20170101,-9999,9
392,17016,20170201,-9999,9
392,17016,20170301,-9999,9
392,17016,20170401,-9999,9
392,17016,20170501,-9999,9
392,17016,20170601,-9999,9
392,17016,20170701,-9999,9
392,17016,20170801,-9999,9
392,17016,20170901,-9999,9
392,17016,20171001,-9999,9
393,17650,20170101,-9999,9
393,17650,20170201,-9999,9
393,17650,20170301,-9999,9
393,17650,20170401,-9999,9
393,17650,20170501,-9999,9
393,17650,20170601,-9999,9
393,17650,20170701,-9999,9
393,17650,20170801,-9999,9
393,17650,20170901,-9999,9
393,17650,20171001,-9999,9
394,17485,20170101,-9999,9
394,17485,20170201,-9999,9
394,17485,20170301,-9999,9
394,17485,20170401,-9999,9
394,17485,20170501,-9999,9
394,17485,20170601,-9999,9
394,17485,20170701,-9999,9
394,17485,20170801,-9999,9
394,17485,20170901,-9999,9
394,17485,20171001,-9999,9
395,17715,20170101,-9999,9
395,17715,20170201,-9999,9
395,17715,20170301,-9999,9
395,17715,20170401,-9999,9
395,17715,20170501,-9999,9
395,17715,20170601,-9999,9
395,17715,20170701,-9999,9
395,17715,20170801,-9999,9
395,17715,20170901,-9999,9
395,17715,20171001,-9999,9
397,17645,20170101,-9999,9
397,17645,20170201,-9999,9
397,17645,20170301,-9999,9
397,17645,20170401,-9999,9
397,17645,20170501,-9999,9
397,17645,20170601,-9999,9
397,17645,20170701,-9999,9
397,17645,20170801,-9999,9
397,17645,20170901,-9999,9
397,17645,20171001,-9999,9
398,17400,20170101,-9999,9
398,17400,20170201,-9999,9
398,17400,20170301,-9999,9
398,17400,20170401,-9999,9
398,17400,20170501,-9999,9
398,17400,20170601,-9999,9
398,17400,20170701,-9999,9
398,17400,20170801,-9999,9
398,17400,20170901,-9999,9
398,17400,20171001,-9999,9
399,926850,20170101,1,0
399,926850,20170201,15,0
399,926850,20170301,-9999,9
399,926850,20170401,-9999,9
399,926850,20170501,-9999,9
399,926850,20170601,-9999,9
399,926850,20170701,-9999,9
399,926850,20170801,-9999,9
399,926850,20170901,-9999,9
399,926850,20171001,-9999,9
400,17490,20170101,-9999,9
400,17490,20170201,-9999,9
400,17490,20170301,-9999,9
400,17490,20170401,-9999,9
400,17490,20170501,-9999,9
400,17490,20170601,-9999,9
400,17490,20170701,-9999,9
400,17490,20170801,-9999,9
400,17490,20170901,-9999,9
400,17490,20171001,-9999,9
401,934163,20170101,-9999,9
401,934163,20170201,-9999,9
401,934163,20170301,-9999,9
401,934163,20170401,-9999,9
401,934163,20170501,-9999,9
401,934163,20170601,-9999,9
401,17345,20170701,-9999,9
401,17345,20170801,-9999,9
401,17345,20170901,-9999,9
401,17345,20171001,-9999,9
402,17046,20170101,-9999,9
402,17046,20170201,-9999,9
402,17046,20170301,-9999,9
402,17046,20170401,-9999,9
402,17046,20170501,-9999,9
402,17046,20170601,-9999,9
402,17046,20170701,-9999,9
402,17046,20170801,-9999,9
402,17046,20170901,-9999,9
402,17046,20171001,-9999,9
403,17357,20170101,-9999,9
403,17357,20170201,-9999,9
403,17357,20170301,-9999,9
403,17357,20170401,-9999,9
403,17357,20170501,-9999,9
403,17357,20170601,-9999,9
403,17357,20170701,-9999,9
403,17357,20170801,-9999,9
403,17357,20170901,-9999,9
403,17357,20171001,-9999,9
404,17390,20170101,-9999,9
404,17390,20170201,-9999,9
404,17390,20170301,-9999,9
404,17390,20170401,-9999,9
404,17390,20170501,-9999,9
404,17390,20170601,-9999,9
404,17390,20170701,-9999,9
404,17390,20170801,-9999,9
404,17390,20170901,-9999,9
404,17390,20171001,-9999,9
405,17058,20170101,-9999,9
405,17058,20170201,-9999,9
405,17058,20170301,-9999,9
405,17058,20170401,-9999,9
405,17058,20170501,-9999,9
405,17058,20170601,-9999,9
405,17058,20170701,-9999,9
405,17058,20170801,-9999,9
405,17058,20170901,-9999,9
405,17058,20171001,-9999,9
406,17640,20170101,-9999,9
406,17640,20170201,-9999,9
406,17640,20170301,-9999,9
406,17640,20170401,-9999,9
406,17640,20170501,-9999,9
406,17640,20170601,-9999,9
406,17640,20170701,-9999,9
