"STAID","SOUID","DATE","TG","Q_TG"
4532,27476,20171001,-9999,9
4533,11448,20170101,23,0
4533,11448,20170201,-6,0
4533,11448,20170301,46,0
4533,11448,20170401,165,0
4533,11448,20170501,111,0
4533,11448,20170601,163,0
4533,11448,20170701,159,0
4533,11448,20170801,242,0
4533,11448,20170901,153,0
4533,910381,20171001,127,0
4534,27500,20170101,26,0
4534,27500,20170201,9,0
4534,27500,20170301,50,0
4534,27500,20170401,151,0
4534,27500,20170501,108,0
4534,27500,20170601,156,0
4534,27500,20170701,160,0
4534,27500,20170801,215,0
4534,27500,20170901,140,0
4534,27500,20171001,-9999,9
4535,27512,20170101,-23,0
4535,27512,20170201,0,0
4535,27512,20170301,47,0
4535,27512,20170401,132,0
4535,27512,20170501,107,0
4535,27512,20170601,153,0
4535,27512,20170701,157,0
4535,27512,20170801,221,0
4535,27512,20170901,131,0
4535,27512,20171001,-9999,9
4536,27536,20170101,36,0
4536,27536,20170201,11,0
4536,27536,20170301,40,0
4536,27536,20170401,134,0
4536,27536,20170501,110,0
4536,27536,20170601,122,0
4536,27536,20170701,159,0
4536,27536,20170801,181,0
4536,27536,20170901,125,0
4536,910146,20171001,142,0
4537,27536,20170101,36,0
4537,27536,20170201,11,0
4537,27536,20170301,40,0
4537,27536,20170401,134,0
4537,27536,20170501,110,0
4537,27536,20170601,122,0
4537,27536,20170701,159,0
4537,27536,20170801,181,0
4537,27536,20170901,125,0
4537,910146,20171001,142,0
4538,27548,20170101,-9999,9
4538,27548,20170201,-9999,9
4538,27548,20170301,-9999,9
4538,27548,20170401,-9999,9
4538,27548,20170501,-9999,9
4538,27548,20170601,-9999,9
4538,27548,20170701,-9999,9
4538,27548,20170801,-9999,9
4538,27548,20170901,-9999,9
4538,27548,20171001,-9999,9
4539,27560,20170101,16,0
4539,27560,20170201,19,0
4539,27560,20170301,45,0
4539,27560,20170401,136,0
4539,27560,20170501,110,0
4539,27560,20170601,147,0
4539,27560,20170701,162,0
4539,27560,20170801,193,0
4539,27560,20170901,136,0
4539,27560,20171001,-9999,9
4540,30236,20170101,-40,0
4540,30236,20170201,13,0
4540,30236,20170301,51,0
4540,30236,20170401,116,0
4540,30236,20170501,49,0
4540,30236,20170601,190,0
4540,30236,20170701,167,0
4540,30236,20170801,233,0
4540,30236,20170901,130,0
4540,27572,20171001,-9999,9
4541,27584,20170101,-9999,9
4541,27584,20170201,-9999,9
4541,27584,20170301,-9999,9
4541,27584,20170401,-9999,9
4541,27584,20170501,-9999,9
4541,27584,20170601,-9999,9
4541,27584,20170701,-9999,9
4541,27584,20170801,-9999,9
4541,27584,20170901,-9999,9
4541,27584,20171001,-9999,9
4542,27596,20170101,-9999,9
4542,27596,20170201,-9999,9
4542,27596,20170301,-9999,9
4542,27596,20170401,-9999,9
4542,27596,20170501,-9999,9
4542,27596,20170601,-9999,9
4542,27596,20170701,-9999,9
4542,27596,20170801,-9999,9
4542,27596,20170901,-9999,9
4542,27596,20171001,-9999,9
4543,27608,20170101,-9999,9
4543,27608,20170201,-9999,9
4543,27608,20170301,-9999,9
4543,27608,20170401,-9999,9
4543,27608,20170501,-9999,9
4543,27608,20170601,-9999,9
4543,27608,20170701,-9999,9
4543,27608,20170801,-9999,9
4543,27608,20170901,-9999,9
4543,27608,20171001,-9999,9
4544,27620,20170101,-30,0
4544,27620,20170201,26,0
4544,27620,20170301,48,0
4544,27620,20170401,99,0
4544,27620,20170501,56,0
4544,27620,20170601,195,0
4544,27620,20170701,166,0
4544,27620,20170801,226,0
4544,27620,20170901,137,0
4544,27620,20171001,-9999,9
4545,27632,20170101,-9999,9
4545,27632,20170201,-9999,9
4545,27632,20170301,-9999,9
4545,27632,20170401,-9999,9
4545,27632,20170501,-9999,9
4545,27632,20170601,-9999,9
4545,27632,20170701,-9999,9
4545,27632,20170801,-9999,9
4545,27632,20170901,-9999,9
4545,27632,20171001,-9999,9
4546,27644,20170101,16,0
4546,27644,20170201,-13,0
4546,27644,20170301,41,0
4546,27644,20170401,152,0
4546,27644,20170501,111,0
4546,27644,20170601,151,0
4546,27644,20170701,158,0
4546,27644,20170801,228,0
4546,27644,20170901,147,0
4546,27644,20171001,-9999,9
4547,32276,20170101,-53,0
4547,32276,20170201,10,0
4547,32276,20170301,51,0
4547,32276,20170401,130,0
4547,32276,20170501,79,0
4547,32276,20170601,189,0
4547,32276,20170701,164,0
4547,32276,20170801,246,0
4547,32276,20170901,139,0
4547,27656,20171001,-9999,9
4549,27680,20170101,-9999,9
4549,27680,20170201,-9999,9
4549,27680,20170301,-9999,9
4549,27680,20170401,-9999,9
4549,27680,20170501,-9999,9
4549,27680,20170601,-9999,9
4549,27680,20170701,-9999,9
4549,27680,20170801,-9999,9
4549,27680,20170901,-9999,9
4549,27680,20171001,-9999,9
4550,27692,20170101,-9999,9
4550,27692,20170201,-9999,9
4550,27692,20170301,-9999,9
4550,27692,20170401,-9999,9
4550,27692,20170501,-9999,9
4550,27692,20170601,-9999,9
4550,27692,20170701,-9999,9
4550,27692,20170801,-9999,9
4550,27692,20170901,-9999,9
4550,27692,20171001,-9999,9
4551,27704,20170101,-28,0
4551,27704,20170201,14,0
4551,27704,20170301,31,0
4551,27704,20170401,121,0
4551,27704,20170501,84,0
4551,27704,20170601,188,0
4551,27704,20170701,140,0
4551,27704,20170801,178,0
4551,27704,20170901,132,0
4551,27704,20171001,-9999,9
4552,23924,20170101,48,0
4552,23924,20170201,10,0
4552,23924,20170301,38,0
4552,23924,20170401,120,0
4552,23924,20170501,99,0
4552,23924,20170601,123,0
4552,23924,20170701,165,0
4552,23924,20170801,176,0
4552,23924,20170901,132,0
4552,910038,20171001,143,0
4553,27728,20170101,-43,0
4553,27728,20170201,23,0
4553,27728,20170301,40,0
4553,27728,20170401,117,0
4553,27728,20170501,66,0
4553,27728,20170601,190,0
4553,27728,20170701,142,0
4553,27728,20170801,220,0
4553,27728,20170901,128,0
4553,27728,20171001,-9999,9
4554,26024,20170101,-43,0
4554,26024,20170201,31,0
4554,26024,20170301,60,0
4554,26024,20170401,133,0
4554,26024,20170501,74,0
4554,26024,20170601,209,0
4554,26024,20170701,171,0
4554,26024,20170801,234,0
4554,26024,20170901,134,0
4554,27740,20171001,-9999,9
4555,27752,20170101,-25,0
4555,27752,20170201,23,0
4555,27752,20170301,69,0
4555,27752,20170401,119,0
4555,27752,20170501,93,0
4555,27752,20170601,203,0
4555,27752,20170701,161,0
4555,27752,20170801,227,0
4555,27752,20170901,159,0
4555,27752,20171001,-9999,9
4556,11448,20170101,23,0
4556,11448,20170201,-6,0
4556,11448,20170301,46,0
4556,11448,20170401,165,0
4556,11448,20170501,111,0
4556,11448,20170601,163,0
4556,11448,20170701,159,0
4556,11448,20170801,242,0
4556,11448,20170901,153,0
4556,910384,20171001,131,0
4557,27776,20170101,3,0
4557,27776,20170201,25,0
4557,27776,20170301,49,0
4557,27776,20170401,134,0
4557,27776,20170501,106,0
4557,27776,20170601,158,0
4557,27776,20170701,164,0
4557,27776,20170801,189,0
4557,27776,20170901,127,0
4557,910306,20171001,128,0
4558,27788,20170101,-21,0
4558,27788,20170201,59,0
4558,27788,20170301,75,0
4558,27788,20170401,117,0
4558,27788,20170501,84,0
4558,27788,20170601,205,0
4558,27788,20170701,170,0
4558,27788,20170801,236,0
4558,27788,20170901,147,0
4558,27788,20171001,-9999,9
4559,11448,20170101,23,0
4559,11448,20170201,-6,0
4559,11448,20170301,46,0
4559,11448,20170401,165,0
4559,11448,20170501,111,0
4559,11448,20170601,163,0
4559,11448,20170701,159,0
4559,11448,20170801,242,0
4559,11448,20170901,153,0
4559,910384,20171001,131,0
4560,27812,20170101,-33,0
4560,27812,20170201,12,0
4560,27812,20170301,39,0
4560,27812,20170401,107,0
4560,27812,20170501,55,0
4560,27812,20170601,194,0
4560,27812,20170701,152,0
4560,27812,20170801,218,0
4560,27812,20170901,131,0
4560,27812,20171001,-9999,9
4561,27824,20170101,25,0
4561,27824,20170201,-7,0
4561,27824,20170301,48,0
4561,27824,20170401,165,0
4561,27824,20170501,109,0
4561,27824,20170601,156,0
4561,27824,20170701,159,0
4561,27824,20170801,241,0
4561,27824,20170901,152,0
4561,27824,20171001,-9999,9
4562,31964,20170101,-14,0
4562,31964,20170201,-12,0
4562,31964,20170301,33,0
4562,31964,20170401,147,0
4562,31964,20170501,106,0
4562,31964,20170601,161,0
4562,31964,20170701,144,0
4562,31964,20170801,228,0
4562,31964,20170901,118,0
4562,27836,20171001,-9999,9
4563,21152,20170101,32,0
4563,21152,20170201,-2,0
4563,21152,20170301,46,0
4563,21152,20170401,165,0
4563,21152,20170501,113,0
4563,21152,20170601,153,0
4563,21152,20170701,158,0
4563,21152,20170801,240,0
4563,21152,20170901,151,0
4563,910382,20171001,138,0
4564,27860,20170101,-9999,9
4564,27860,20170201,-9999,9
4564,27860,20170301,-9999,9
4564,27860,20170401,-9999,9
4564,27860,20170501,-9999,9
4564,27860,20170601,-9999,9
4564,27860,20170701,-9999,9
4564,27860,20170801,-9999,9
4564,27860,20170901,-9999,9
4564,27860,20171001,-9999,9
4565,27872,20170101,-9999,9
4565,27872,20170201,-9999,9
4565,27872,20170301,-9999,9
4565,27872,20170401,-9999,9
4565,27872,20170501,-9999,9
4565,27872,20170601,-9999,9
4565,27872,20170701,-9999,9
4565,27872,20170801,-9999,9
4565,27872,20170901,-9999,9
4565,27872,20171001,-9999,9
4566,27932,20170101,13,0
4566,27932,20170201,-11,0
4566,27932,20170301,39,0
4566,27932,20170401,159,0
4566,27932,20170501,110,0
4566,27932,20170601,158,0
4566,27932,20170701,160,0
4566,27932,20170801,233,0
4566,27932,20170901,152,0
4566,910385,20171001,129,0
4567,27896,20170101,-42,0
4567,27896,20170201,13,0
4567,27896,20170301,66,0
4567,27896,20170401,135,0
4567,27896,20170501,69,0
4567,27896,20170601,201,0
4567,27896,20170701,175,0
4567,27896,20170801,247,0
4567,27896,20170901,137,0
4567,27896,20171001,-9999,9
4568,27908,20170101,23,0
4568,27908,20170201,14,0
4568,27908,20170301,38,0
4568,27908,20170401,136,0
4568,27908,20170501,117,0
4568,27908,20170601,142,0
4568,27908,20170701,156,0
4568,27908,20170801,194,0
4568,27908,20170901,138,0
4568,27908,20171001,-9999,9
4569,27920,20170101,-9999,9
4569,27920,20170201,-9999,9
4569,27920,20170301,-9999,9
4569,27920,20170401,-9999,9
4569,27920,20170501,-9999,9
4569,27920,20170601,-9999,9
4569,27920,20170701,-9999,9
4569,27920,20170801,-9999,9
4569,27920,20170901,-9999,9
4569,27920,20171001,-9999,9
4570,27932,20170101,13,0
4570,27932,20170201,-11,0
4570,27932,20170301,39,0
4570,27932,20170401,159,0
4570,27932,20170501,110,0
4570,27932,20170601,158,0
4570,27932,20170701,160,0
4570,27932,20170801,233,0
4570,27932,20170901,152,0
4570,910385,20171001,129,0
4571,27944,20170101,-59,0
4571,27944,20170201,10,0
4571,27944,20170301,51,0
4571,27944,20170401,-9999,9
4571,27944,20170501,-9999,9
4571,27944,20170601,-9999,9
4571,27944,20170701,163,0
4571,27944,20170801,247,0
4571,27944,20170901,130,0
4571,910765,20171001,134,0
4572,27956,20170101,-41,0
4572,27956,20170201,16,0
4572,27956,20170301,44,0
4572,27956,20170401,137,0
4572,27956,20170501,72,0
4572,27956,20170601,180,0
4572,27956,20170701,151,0
4572,27956,20170801,228,0
4572,27956,20170901,131,0
4572,27956,20171001,-9999,9
4573,27968,20170101,-9999,9
4573,27968,20170201,-9999,9
4573,27968,20170301,-9999,9
4573,27968,20170401,-9999,9
4573,27968,20170501,-9999,9
4573,27968,20170601,-9999,9
4573,27968,20170701,-9999,9
4573,27968,20170801,-9999,9
4573,27968,20170901,-9999,9
4573,27968,20171001,-9999,9
4574,27980,20170101,-9999,9
4574,27980,20170201,-9999,9
4574,27980,20170301,-9999,9
4574,27980,20170401,-9999,9
4574,27980,20170501,-9999,9
4574,27980,20170601,-9999,9
4574,27980,20170701,-9999,9
4574,27980,20170801,-9999,9
4574,27980,20170901,-9999,9
4574,27980,20171001,-9999,9
4575,21152,20170101,32,0
4575,21152,20170201,-2,0
4575,21152,20170301,46,0
4575,21152,20170401,165,0
4575,21152,20170501,113,0
4575,21152,20170601,153,0
4575,21152,20170701,158,0
4575,21152,20170801,240,0
4575,21152,20170901,151,0
4575,910382,20171001,138,0
4576,28004,20170101,-41,0
4576,28004,20170201,35,0
4576,28004,20170301,36,0
4576,28004,20170401,97,0
4576,28004,20170501,49,0
4576,28004,20170601,182,0
4576,28004,20170701,148,0
4576,28004,20170801,219,0
4576,28004,20170901,121,0
4576,28004,20171001,-9999,9
4577,28016,20170101,-27,0
4577,28016,20170201,26,0
4577,28016,20170301,70,0
4577,28016,20170401,143,0
4577,28016,20170501,96,0
4577,28016,20170601,206,0
4577,28016,20170701,168,0
4577,28016,20170801,210,0
4577,28016,20170901,151,0
4577,28016,20171001,-9999,9
4578,31160,20170101,43,0
4578,31160,20170201,8,0
4578,31160,20170301,39,0
4578,31160,20170401,126,0
4578,31160,20170501,97,0
4578,31160,20170601,135,0
4578,31160,20170701,158,0
4578,31160,20170801,175,0
4578,31160,20170901,135,0
4578,910150,20171001,147,0
4579,28040,20170101,-47,0
4579,28040,20170201,12,0
4579,28040,20170301,39,0
4579,28040,20170401,129,0
4579,28040,20170501,78,0
4579,28040,20170601,195,0
4579,28040,20170701,135,0
4579,28040,20170801,192,0
4579,28040,20170901,136,0
4579,28040,20171001,-9999,9
4580,28052,20170101,-9999,9
4580,28052,20170201,-9999,9
4580,28052,20170301,-9999,9
4580,28052,20170401,-9999,9
4580,28052,20170501,-9999,9
4580,28052,20170601,-9999,9
4580,28052,20170701,-9999,9
4580,28052,20170801,-9999,9
4580,28052,20170901,-9999,9
4580,28052,20171001,-9999,9
4581,21152,20170101,32,0
4581,21152,20170201,-2,0
4581,21152,20170301,46,0
4581,21152,20170401,165,0
4581,21152,20170501,113,0
4581,21152,20170601,153,0
4581,21152,20170701,158,0
4581,21152,20170801,240,0
4581,21152,20170901,151,0
4581,910382,20171001,138,0
4582,28076,20170101,-9999,9
4582,28076,20170201,-9999,9
4582,28076,20170301,-9999,9
4582,28076,20170401,-9999,9
4582,28076,20170501,-9999,9
4582,28076,20170601,-9999,9
4582,28076,20170701,-9999,9
4582,28076,20170801,-9999,9
4582,28076,20170901,-9999,9
4582,28076,20171001,-9999,9
4583,28088,20170101,-9999,9
4583,28088,20170201,-9999,9
4583,28088,20170301,-9999,9
4583,28088,20170401,-9999,9
4583,28088,20170501,-9999,9
4583,28088,20170601,-9999,9
4583,28088,20170701,-9999,9
4583,28088,20170801,-9999,9
4583,28088,20170901,-9999,9
4583,28088,20171001,-9999,9
4584,31292,20170101,-28,0
4584,31292,20170201,31,0
4584,31292,20170301,61,0
4584,31292,20170401,115,0
4584,31292,20170501,100,0
4584,31292,20170601,209,0
4584,31292,20170701,154,0
4584,31292,20170801,201,0
4584,31292,20170901,142,0
4584,28100,20171001,-9999,9
4585,28112,20170101,-53,0
4585,28112,20170201,33,0
4585,28112,20170301,58,0
4585,28112,20170401,133,0
4585,28112,20170501,76,0
4585,28112,20170601,204,0
4585,28112,20170701,162,0
4585,28112,20170801,232,0
4585,28112,20170901,147,0
4585,28112,20171001,-9999,9
4586,11448,20170101,23,0
4586,11448,20170201,-6,0
4586,11448,20170301,46,0
4586,11448,20170401,165,0
4586,11448,20170501,111,0
4586,11448,20170601,163,0
4586,11448,20170701,159,0
4586,11448,20170801,242,0
4586,11448,20170901,153,0
4586,910384,20171001,131,0
4587,28136,20170101,-66,0
4587,28136,20170201,-7,0
4587,28136,20170301,25,0
4587,28136,20170401,134,0
4587,28136,20170501,105,0
4587,28136,20170601,194,0
4587,28136,20170701,157,0
4587,28136,20170801,254,0
4587,28136,20170901,137,0
4587,28136,20171001,-9999,9
4588,11448,20170101,23,0
4588,11448,20170201,-6,0
4588,11448,20170301,46,0
4588,11448,20170401,165,0
4588,11448,20170501,111,0
4588,11448,20170601,163,0
4588,11448,20170701,159,0
4588,11448,20170801,242,0
4588,11448,20170901,153,0
4588,910384,20171001,131,0
4589,28160,20170101,-9999,9
4589,28160,20170201,-9999,9
4589,28160,20170301,-9999,9
4589,28160,20170401,-9999,9
4589,28160,20170501,-9999,9
4589,28160,20170601,-9999,9
4589,28160,20170701,-9999,9
4589,28160,20170801,-9999,9
4589,28160,20170901,-9999,9
4589,28160,20171001,-9999,9
4590,28172,20170101,-9999,9
4590,28172,20170201,-9999,9
4590,28172,20170301,-9999,9
4590,28172,20170401,-9999,9
4590,28172,20170501,-9999,9
4590,28172,20170601,-9999,9
4590,28172,20170701,-9999,9
4590,28172,20170801,-9999,9
4590,28172,20170901,-9999,9
4590,28172,20171001,-9999,9
4591,28184,20170101,0,0
4591,28184,20170201,14,0
4591,28184,20170301,41,0
4591,28184,20170401,139,0
4591,28184,20170501,108,0
4591,28184,20170601,151,0
4591,28184,20170701,153,0
4591,28184,20170801,193,0
4591,28184,20170901,134,0
4591,910325,20171001,131,0
4592,28196,20170101,-9999,9
4592,28196,20170201,-9999,9
4592,28196,20170301,-9999,9
4592,28196,20170401,-9999,9
4592,28196,20170501,-9999,9
4592,28196,20170601,-9999,9
4592,28196,20170701,-9999,9
4592,28196,20170801,-9999,9
4592,28196,20170901,-9999,9
4592,28196,20171001,-9999,9
4593,28208,20170101,-75,0
4593,28208,20170201,-4,0
4593,28208,20170301,31,0
4593,28208,20170401,151,0
4593,28208,20170501,78,0
4593,28208,20170601,181,0
4593,28208,20170701,135,0
4593,28208,20170801,214,0
4593,28208,20170901,130,0
4593,28208,20171001,-9999,9
4594,28220,20170101,55,0
4594,28220,20170201,13,0
4594,28220,20170301,42,0
4594,28220,20170401,103,0
4594,28220,20170501,98,0
4594,28220,20170601,125,0
4594,28220,20170701,162,0
4594,28220,20170801,187,0
4594,28220,20170901,161,0
4594,910028,20171001,148,0
4595,29252,20170101,-42,0
4595,29252,20170201,7,0
4595,29252,20170301,43,0
4595,29252,20170401,111,0
4595,29252,20170501,85,0
4595,29252,20170601,202,0
4595,29252,20170701,135,0
4595,29252,20170801,183,0
4595,29252,20170901,134,0
4595,910706,20171001,116,0
4596,29252,20170101,-42,0
4596,29252,20170201,7,0
4596,29252,20170301,43,0
4596,29252,20170401,111,0
4596,29252,20170501,85,0
4596,29252,20170601,202,0
4596,29252,20170701,135,0
4596,29252,20170801,183,0
4596,29252,20170901,134,0
4596,910706,20171001,116,0
4597,28256,20170101,-9999,9
4597,28256,20170201,-9999,9
4597,28256,20170301,-9999,9
4597,28256,20170401,-9999,9
4597,28256,20170501,-9999,9
4597,28256,20170601,-9999,9
4597,28256,20170701,-9999,9
4597,28256,20170801,-9999,9
4597,28256,20170901,-9999,9
4597,28256,20171001,-9999,9
4598,28268,20170101,-33,0
4598,28268,20170201,34,0
4598,28268,20170301,67,0
4598,28268,20170401,134,0
4598,28268,20170501,92,0
4598,28268,20170601,190,0
4598,28268,20170701,163,0
4598,28268,20170801,217,0
4598,28268,20170901,144,0
4598,28268,20171001,-9999,9
4599,22460,20170101,-23,0
4599,22460,20170201,33,0
4599,22460,20170301,74,0
4599,22460,20170401,125,0
4599,22460,20170501,91,0
4599,22460,20170601,204,0
4599,22460,20170701,162,0
4599,22460,20170801,224,0
4599,22460,20170901,145,0
4599,910803,20171001,127,0
4600,28292,20170101,-9999,9
4600,28292,20170201,-9999,9
4600,28292,20170301,-9999,9
4600,28292,20170401,-9999,9
4600,28292,20170501,-9999,9
4600,28292,20170601,-9999,9
4600,28292,20170701,-9999,9
4600,28292,20170801,-9999,9
4600,28292,20170901,-9999,9
4600,28292,20171001,-9999,9
4601,25100,20170101,-35,0
4601,25100,20170201,11,0
4601,25100,20170301,40,0
4601,25100,20170401,124,0
4601,25100,20170501,54,0
4601,25100,20170601,193,0
4601,25100,20170701,158,0
4601,25100,20170801,221,0
4601,25100,20170901,125,0
4601,28304,20171001,-9999,9
4602,28316,20170101,-9999,9
4602,28316,20170201,-9999,9
4602,28316,20170301,-9999,9
4602,28316,20170401,-9999,9
4602,28316,20170501,-9999,9
4602,28316,20170601,-9999,9
4602,28316,20170701,-9999,9
4602,28316,20170801,-9999,9
4602,28316,20170901,-9999,9
4602,28316,20171001,-9999,9
4603,28328,20170101,-9999,9
4603,28328,20170201,-9999,9
4603,28328,20170301,-9999,9
4603,28328,20170401,-9999,9
4603,28328,20170501,-9999,9
4603,28328,20170601,-9999,9
4603,28328,20170701,-9999,9
4603,28328,20170801,-9999,9
4603,28328,20170901,-9999,9
4603,28328,20171001,-9999,9
4604,28340,20170101,-9999,9
4604,28340,20170201,-9999,9
4604,28340,20170301,-9999,9
4604,28340,20170401,-9999,9
4604,28340,20170501,-9999,9
4604,28340,20170601,-9999,9
4604,28340,20170701,-9999,9
4604,28340,20170801,-9999,9
4604,28340,20170901,-9999,9
4604,28340,20171001,-9999,9
4605,28352,20170101,-1,0
4605,28352,20170201,-22,0
4605,28352,20170301,10,0
4605,28352,20170401,105,0
4605,28352,20170501,74,0
4605,28352,20170601,133,0
4605,28352,20170701,122,0
4605,28352,20170801,178,0
4605,28352,20170901,102,0
4605,910452,20171001,108,0
4606,28364,20170101,1,0
4606,28364,20170201,1,0
4606,28364,20170301,49,0
4606,28364,20170401,154,0
4606,28364,20170501,121,0
4606,28364,20170601,159,0
4606,28364,20170701,159,0
4606,28364,20170801,222,0
4606,28364,20170901,146,0
4606,28364,20171001,-9999,9
4607,28376,20170101,-27,0
4607,28376,20170201,-12,0
4607,28376,20170301,33,0
4607,28376,20170401,136,0
4607,28376,20170501,97,0
4607,28376,20170601,162,0
4607,28376,20170701,142,0
4607,28376,20170801,223,0
4607,28376,20170901,120,0
4607,910564,20171001,121,0
4608,2195,20170101,49,0
4608,2195,20170201,10,0
4608,2195,20170301,37,0
4608,2195,20170401,122,0
4608,2195,20170501,86,0
4608,2195,20170601,131,0
4608,2195,20170701,165,0
4608,2195,20170801,180,0
4608,2195,20170901,142,0
4608,910037,20171001,141,0
4609,28400,20170101,-9999,9
4609,28400,20170201,-9999,9
4609,28400,20170301,-9999,9
4609,28400,20170401,-9999,9
4609,28400,20170501,-9999,9
4609,28400,20170601,-9999,9
