"STAID","SOUID","DATE","RR","Q_RR"
1394,19729,20170101,35,0
1394,19729,20170201,185,0
1394,19729,20170301,87,0
1394,19729,20170401,2,0
1394,19729,20170501,0,0
1394,19729,20170601,0,0
1394,19729,20170701,0,0
1394,19729,20170801,0,0
1394,19729,20170901,0,0
1394,19729,20171001,0,0
1395,20413,20170101,36,0
1395,20413,20170201,171,0
1395,20413,20170301,12,0
1395,20413,20170401,0,0
1395,20413,20170501,0,0
1395,20413,20170601,0,0
1395,20413,20170701,0,0
1395,20413,20170801,0,0
1395,20413,20170901,0,0
1395,20413,20171001,0,0
1396,20233,20170101,0,0
1396,20233,20170201,56,0
1396,20233,20170301,0,0
1396,20233,20170401,0,0
1396,20233,20170501,0,0
1396,20233,20170601,0,0
1396,20233,20170701,0,0
1396,20233,20170801,0,0
1396,20233,20170901,0,0
1396,20233,20171001,0,0
1397,20224,20170101,5,0
1397,20224,20170201,63,0
1397,20224,20170301,0,0
1397,20224,20170401,0,0
1397,20224,20170501,0,0
1397,20224,20170601,0,0
1397,20224,20170701,0,0
1397,20224,20170801,0,0
1397,20224,20170901,0,0
1397,20224,20171001,0,0
1398,20188,20170101,0,0
1398,20188,20170201,2,0
1398,20188,20170301,0,0
1398,20188,20170401,0,0
1398,20188,20170501,0,0
1398,20188,20170601,0,0
1398,20188,20170701,0,0
1398,20188,20170801,0,0
1398,20188,20170901,0,0
1398,20188,20171001,8,0
1399,20620,20170101,0,0
1399,20620,20170201,24,0
1399,20620,20170301,0,0
1399,20620,20170401,0,0
1399,20620,20170501,0,0
1399,20620,20170601,0,0
1399,20620,20170701,0,0
1399,20620,20170801,0,0
1399,20620,20170901,0,0
1399,20620,20171001,0,0
1401,20530,20170101,0,0
1401,20530,20170201,0,0
1401,20530,20170301,0,0
1401,20530,20170401,0,0
1401,20530,20170501,0,0
1401,20530,20170601,0,0
1401,20530,20170701,0,0
1401,20530,20170801,13,0
1401,20530,20170901,0,0
1401,20530,20171001,0,0
1404,20341,20170101,0,0
1404,20341,20170201,0,0
1404,20341,20170301,0,0
1404,20341,20170401,0,0
1404,20341,20170501,0,0
1404,20341,20170601,0,0
1404,20341,20170701,5,0
1404,20341,20170801,0,0
1404,20341,20170901,0,0
1404,20341,20171001,0,0
1405,19945,20170101,0,0
1405,19945,20170201,1,0
1405,19945,20170301,0,0
1405,19945,20170401,0,0
1405,19945,20170501,0,0
1405,19945,20170601,0,0
1405,19945,20170701,0,0
1405,19945,20170801,0,0
1405,19945,20170901,0,0
1405,19945,20171001,0,0
1406,19963,20170101,0,0
1406,19963,20170201,0,0
1406,19963,20170301,0,0
1406,19963,20170401,0,0
1406,19963,20170501,0,0
1406,19963,20170601,0,0
1406,19963,20170701,0,0
1406,19963,20170801,0,0
1406,19963,20170901,0,0
1406,19963,20171001,0,0
1409,46418,20170101,12,0
1409,46418,20170201,0,0
1409,46418,20170301,35,0
1409,46418,20170401,0,0
1409,46418,20170501,0,0
1409,46418,20170601,0,0
1409,46418,20170701,0,0
1409,46418,20170801,8,0
1409,46418,20170901,0,0
1409,46418,20171001,0,0
1410,38232,20170101,-9999,9
1410,38232,20170201,-9999,9
1410,38232,20170301,-9999,9
1410,38232,20170401,-9999,9
1410,38232,20170501,-9999,9
1410,38232,20170601,-9999,9
1410,38232,20170701,-9999,9
1410,38232,20170801,-9999,9
1410,38232,20170901,-9999,9
1410,38232,20171001,-9999,9
1411,902095,20170101,13,0
1411,902095,20170201,20,0
1411,902095,20170301,40,0
1411,902095,20170401,0,0
1411,902095,20170501,0,0
1411,902095,20170601,2,0
1411,902095,20170701,-9999,9
1411,902095,20170801,180,0
1411,902095,20170901,0,0
1411,902095,20171001,6,0
1412,902186,20170101,5,0
1412,902186,20170201,2,0
1412,902186,20170301,60,0
1412,902186,20170401,70,0
1412,902186,20170501,0,0
1412,902186,20170601,13,0
1412,902186,20170701,0,0
1412,902186,20170801,70,0
1412,902186,20170901,3,0
1412,902186,20171001,6,0
1413,902489,20170101,4,0
1413,902489,20170201,0,0
1413,902489,20170301,0,0
1413,902489,20170401,1,0
1413,902489,20170501,0,0
1413,902489,20170601,3,0
1413,902489,20170701,0,0
1413,902489,20170801,1,0
1413,902489,20170901,0,0
1413,902489,20171001,0,0
1414,902496,20170101,10,0
1414,902496,20170201,0,0
1414,902496,20170301,2,0
1414,902496,20170401,3,0
1414,902496,20170501,0,0
1414,902496,20170601,7,0
1414,902496,20170701,0,0
1414,902496,20170801,0,0
1414,902496,20170901,0,0
1414,902496,20171001,0,0
1415,902513,20170101,0,0
1415,902513,20170201,0,0
1415,902513,20170301,33,0
1415,902513,20170401,2,0
1415,902513,20170501,0,0
1415,902513,20170601,-9999,9
1415,902513,20170701,0,0
1415,902513,20170801,30,0
1415,902513,20170901,2,0
1415,902513,20171001,20,0
1416,902520,20170101,0,0
1416,902520,20170201,0,0
1416,902520,20170301,10,0
1416,902520,20170401,5,0
1416,902520,20170501,0,0
1416,902520,20170601,0,0
1416,902520,20170701,0,0
1416,902520,20170801,10,0
1416,902520,20170901,0,0
1416,902520,20171001,1,0
1417,37732,20170101,-9999,9
1417,37732,20170201,-9999,9
1417,37732,20170301,-9999,9
1417,37732,20170401,-9999,9
1417,37732,20170501,-9999,9
1417,37732,20170601,-9999,9
1417,37732,20170701,-9999,9
1417,37732,20170801,-9999,9
1417,37732,20170901,-9999,9
1417,37732,20171001,-9999,9
1418,902615,20170101,5,0
1418,902615,20170201,0,0
1418,902615,20170301,3,0
1418,902615,20170401,2,0
1418,902615,20170501,0,0
1418,902615,20170601,0,0
1418,902615,20170701,5,0
1418,902616,20170801,110,0
1418,902615,20170901,0,0
1418,902615,20171001,3,0
1419,902664,20170101,1,0
1419,902664,20170201,0,0
1419,902664,20170301,6,0
1419,902664,20170401,0,0
1419,902664,20170501,0,0
1419,902664,20170601,0,0
1419,902664,20170701,10,0
1419,902664,20170801,90,0
1419,902664,20170901,0,0
1419,902664,20171001,0,0
1420,902679,20170101,7,0
1420,902679,20170201,0,0
1420,902679,20170301,0,0
1420,902679,20170401,0,0
1420,902679,20170501,-9999,9
1420,902679,20170601,-9999,9
1420,902679,20170701,30,0
1420,902679,20170801,-9999,9
1420,902679,20170901,-9999,9
1420,902679,20171001,0,0
1421,37686,20170101,-9999,9
1421,37686,20170201,-9999,9
1421,37686,20170301,-9999,9
1421,37686,20170401,-9999,9
1421,37686,20170501,-9999,9
1421,37686,20170601,-9999,9
1421,37686,20170701,-9999,9
1421,37686,20170801,-9999,9
1421,37686,20170901,-9999,9
1421,37686,20171001,-9999,9
1422,38226,20170101,-9999,9
1422,38226,20170201,-9999,9
1422,38226,20170301,-9999,9
1422,38226,20170401,-9999,9
1422,38226,20170501,-9999,9
1422,38226,20170601,-9999,9
1422,38226,20170701,-9999,9
1422,38226,20170801,-9999,9
1422,38226,20170901,-9999,9
1422,38226,20171001,-9999,9
1423,902575,20170101,0,0
1423,902575,20170201,0,0
1423,902575,20170301,0,0
1423,902575,20170401,0,0
1423,902575,20170501,0,0
1423,902575,20170601,0,0
1423,902575,20170701,20,0
1423,902575,20170801,-9999,9
1423,902575,20170901,0,0
1423,902575,20171001,0,0
1424,902567,20170101,1,0
1424,902567,20170201,0,0
1424,902567,20170301,0,0
1424,902567,20170401,0,0
1424,902567,20170501,0,0
1424,902567,20170601,-9999,9
1424,902567,20170701,0,0
1424,902567,20170801,9,0
1424,902567,20170901,0,0
1424,902567,20171001,0,0
1425,38826,20170101,-9999,9
1425,38826,20170201,-9999,9
1425,38826,20170301,-9999,9
1425,38826,20170401,-9999,9
1425,38826,20170501,-9999,9
1425,38826,20170601,-9999,9
1425,38826,20170701,-9999,9
1425,38826,20170801,-9999,9
1425,38826,20170901,-9999,9
1425,38826,20171001,-9999,9
1426,39962,20170101,-9999,9
1426,39962,20170201,-9999,9
1426,39962,20170301,-9999,9
1426,39962,20170401,-9999,9
1426,39962,20170501,-9999,9
1426,39962,20170601,-9999,9
1426,39962,20170701,-9999,9
1426,39962,20170801,-9999,9
1426,39962,20170901,-9999,9
1426,39962,20171001,-9999,9
1427,40714,20170101,-9999,9
1427,40714,20170201,-9999,9
1427,40714,20170301,-9999,9
1427,40714,20170401,-9999,9
1427,40714,20170501,-9999,9
1427,40714,20170601,-9999,9
1427,40714,20170701,-9999,9
1427,40714,20170801,-9999,9
1427,40714,20170901,-9999,9
1427,40714,20171001,-9999,9
1428,902124,20170101,1,0
1428,902124,20170201,1,0
1428,902124,20170301,70,0
1428,902124,20170401,0,0
1428,902124,20170501,0,0
1428,902124,20170601,10,0
1428,902124,20170701,0,0
1428,902124,20170801,30,0
1428,902124,20170901,2,0
1428,902124,20171001,2,0
1429,40746,20170101,-9999,9
1429,40746,20170201,-9999,9
1429,40746,20170301,-9999,9
1429,40746,20170401,-9999,9
1429,40746,20170501,-9999,9
1429,40746,20170601,-9999,9
1429,40746,20170701,-9999,9
1429,40746,20170801,-9999,9
1429,40746,20170901,-9999,9
1429,40746,20171001,-9999,9
1430,40886,20170101,-9999,9
1430,40886,20170201,-9999,9
1430,40886,20170301,-9999,9
1430,40886,20170401,-9999,9
1430,40886,20170501,-9999,9
1430,40886,20170601,-9999,9
1430,40886,20170701,-9999,9
1430,40886,20170801,-9999,9
1430,40886,20170901,-9999,9
1430,40886,20171001,-9999,9
1439,917170,20170101,0,0
1439,917170,20170201,6,0
1439,917170,20170301,0,0
1439,917170,20170401,100,0
1439,917170,20170501,0,0
1439,917170,20170601,0,0
1439,917170,20170701,0,0
1439,917170,20170801,0,0
1439,917170,20170901,0,0
1439,917170,20171001,0,0
1440,3443,20170101,-9999,9
1440,3443,20170201,-9999,9
1440,3443,20170301,-9999,9
1440,3443,20170401,-9999,9
1440,3443,20170501,-9999,9
1440,3443,20170601,-9999,9
1440,3443,20170701,-9999,9
1440,3443,20170801,-9999,9
1440,3443,20170901,-9999,9
1440,3443,20171001,-9999,9
1441,3446,20170101,-9999,9
1441,3446,20170201,-9999,9
1441,3446,20170301,-9999,9
1441,3446,20170401,-9999,9
1441,3446,20170501,-9999,9
1441,3446,20170601,-9999,9
1441,3446,20170701,-9999,9
1441,3446,20170801,-9999,9
1441,3446,20170901,-9999,9
1441,3446,20171001,-9999,9
1442,3449,20170101,-9999,9
1442,3449,20170201,-9999,9
1442,3449,20170301,-9999,9
1442,3449,20170401,-9999,9
1442,3449,20170501,-9999,9
1442,3449,20170601,-9999,9
1442,3449,20170701,-9999,9
1442,3449,20170801,-9999,9
1442,3449,20170901,-9999,9
1442,3449,20171001,-9999,9
1443,3450,20170101,-9999,9
1443,3450,20170201,-9999,9
1443,3450,20170301,-9999,9
1443,3450,20170401,-9999,9
1443,3450,20170501,-9999,9
1443,3450,20170601,-9999,9
1443,3450,20170701,-9999,9
1443,3450,20170801,-9999,9
1443,3450,20170901,-9999,9
1443,3450,20171001,-9999,9
1444,3451,20170101,-9999,9
1444,3451,20170201,-9999,9
1444,3451,20170301,-9999,9
1444,3451,20170401,-9999,9
1444,3451,20170501,-9999,9
1444,3451,20170601,-9999,9
1444,3451,20170701,-9999,9
1444,3451,20170801,-9999,9
1444,3451,20170901,-9999,9
1444,3451,20171001,-9999,9
1445,3452,20170101,-9999,9
1445,3452,20170201,-9999,9
1445,3452,20170301,-9999,9
1445,3452,20170401,-9999,9
1445,3452,20170501,-9999,9
1445,3452,20170601,-9999,9
1445,3452,20170701,-9999,9
1445,3452,20170801,-9999,9
1445,3452,20170901,-9999,9
1445,3452,20171001,-9999,9
1446,3453,20170101,-9999,9
1446,3453,20170201,-9999,9
1446,3453,20170301,-9999,9
1446,3453,20170401,-9999,9
1446,3453,20170501,-9999,9
1446,3453,20170601,-9999,9
1446,3453,20170701,-9999,9
1446,3453,20170801,-9999,9
1446,3453,20170901,-9999,9
1446,3453,20171001,-9999,9
1447,3454,20170101,-9999,9
1447,3454,20170201,-9999,9
1447,3454,20170301,-9999,9
1447,3454,20170401,-9999,9
1447,3454,20170501,-9999,9
1447,3454,20170601,-9999,9
1447,3454,20170701,-9999,9
1447,3454,20170801,-9999,9
1447,3454,20170901,-9999,9
1447,3454,20171001,-9999,9
1448,3455,20170101,-9999,9
1448,3455,20170201,-9999,9
1448,3455,20170301,-9999,9
1448,3455,20170401,-9999,9
1448,3455,20170501,-9999,9
1448,3455,20170601,-9999,9
1448,3455,20170701,-9999,9
1448,3455,20170801,-9999,9
1448,3455,20170901,-9999,9
1448,3455,20171001,-9999,9
1449,3456,20170101,-9999,9
1449,3456,20170201,-9999,9
1449,3456,20170301,-9999,9
1449,3456,20170401,-9999,9
1449,3456,20170501,-9999,9
1449,3456,20170601,-9999,9
1449,3456,20170701,-9999,9
1449,3456,20170801,-9999,9
1449,3456,20170901,-9999,9
1449,3456,20171001,-9999,9
1450,3457,20170101,-9999,9
1450,3457,20170201,-9999,9
1450,3457,20170301,-9999,9
1450,3457,20170401,-9999,9
1450,3457,20170501,-9999,9
1450,3457,20170601,-9999,9
1450,3457,20170701,-9999,9
1450,3457,20170801,-9999,9
1450,3457,20170901,-9999,9
1450,3457,20171001,-9999,9
1451,3458,20170101,-9999,9
1451,3458,20170201,-9999,9
1451,3458,20170301,-9999,9
1451,3458,20170401,-9999,9
1451,3458,20170501,-9999,9
1451,3458,20170601,-9999,9
1451,3458,20170701,-9999,9
1451,3458,20170801,-9999,9
1451,3458,20170901,-9999,9
1451,3458,20171001,-9999,9
1452,3461,20170101,-9999,9
1452,3461,20170201,-9999,9
1452,3461,20170301,-9999,9
1452,3461,20170401,-9999,9
1452,3461,20170501,-9999,9
1452,3461,20170601,-9999,9
1452,3461,20170701,-9999,9
1452,3461,20170801,-9999,9
1452,3461,20170901,-9999,9
1452,3461,20171001,-9999,9
1453,3462,20170101,-9999,9
1453,3462,20170201,-9999,9
1453,3462,20170301,-9999,9
1453,3462,20170401,-9999,9
1453,3462,20170501,-9999,9
1453,3462,20170601,-9999,9
1453,3462,20170701,-9999,9
1453,3462,20170801,-9999,9
1453,3462,20170901,-9999,9
1453,3462,20171001,-9999,9
1454,3463,20170101,-9999,9
1454,3463,20170201,-9999,9
1454,3463,20170301,-9999,9
1454,3463,20170401,-9999,9
1454,3463,20170501,-9999,9
1454,3463,20170601,-9999,9
1454,3463,20170701,-9999,9
1454,3463,20170801,-9999,9
1454,3463,20170901,-9999,9
1454,3463,20171001,-9999,9
1455,3466,20170101,-9999,9
1455,3466,20170201,-9999,9
1455,3466,20170301,-9999,9
1455,3466,20170401,-9999,9
1455,3466,20170501,-9999,9
1455,3466,20170601,-9999,9
1455,3466,20170701,-9999,9
1455,3466,20170801,-9999,9
1455,3466,20170901,-9999,9
1455,3466,20171001,-9999,9
1456,3469,20170101,-9999,9
1456,3469,20170201,-9999,9
1456,3469,20170301,-9999,9
1456,3469,20170401,-9999,9
1456,3469,20170501,-9999,9
1456,3469,20170601,-9999,9
1456,3469,20170701,-9999,9
1456,3469,20170801,-9999,9
1456,3469,20170901,-9999,9
1456,3469,20171001,-9999,9
1457,3470,20170101,-9999,9
1457,3470,20170201,-9999,9
1457,3470,20170301,-9999,9
1457,3470,20170401,-9999,9
1457,3470,20170501,-9999,9
1457,3470,20170601,-9999,9
1457,3470,20170701,-9999,9
1457,3470,20170801,-9999,9
1457,3470,20170901,-9999,9
1457,3470,20171001,-9999,9
1458,3473,20170101,-9999,9
1458,3473,20170201,-9999,9
1458,3473,20170301,-9999,9
1458,3473,20170401,-9999,9
1458,3473,20170501,-9999,9
1458,3473,20170601,-9999,9
1458,3473,20170701,-9999,9
1458,3473,20170801,-9999,9
1458,3473,20170901,-9999,9
1458,3473,20171001,-9999,9
1459,3476,20170101,-9999,9
1459,3476,20170201,-9999,9
1459,3476,20170301,-9999,9
1459,3476,20170401,-9999,9
1459,3476,20170501,-9999,9
1459,3476,20170601,-9999,9
1459,3476,20170701,-9999,9
1459,3476,20170801,-9999,9
1459,3476,20170901,-9999,9
1459,3476,20171001,-9999,9
1460,3477,20170101,-9999,9
1460,3477,20170201,-9999,9
1460,3477,20170301,-9999,9
1460,3477,20170401,-9999,9
1460,3477,20170501,-9999,9
1460,3477,20170601,-9999,9
1460,3477,20170701,-9999,9
1460,3477,20170801,-9999,9
1460,3477,20170901,-9999,9
1460,3477,20171001,-9999,9
1461,3480,20170101,-9999,9
1461,3480,20170201,-9999,9
1461,3480,20170301,-9999,9
1461,3480,20170401,-9999,9
1461,3480,20170501,-9999,9
1461,3480,20170601,-9999,9
1461,3480,20170701,-9999,9
1461,3480,20170801,-9999,9
1461,3480,20170901,-9999,9
1461,3480,20171001,-9999,9
1462,3483,20170101,-9999,9
1462,3483,20170201,-9999,9
1462,3483,20170301,-9999,9
1462,3483,20170401,-9999,9
1462,3483,20170501,-9999,9
1462,3483,20170601,-9999,9
1462,3483,20170701,-9999,9
1462,3483,20170801,-9999,9
1462,3483,20170901,-9999,9
1462,3483,20171001,-9999,9
1463,3486,20170101,-9999,9
1463,3486,20170201,-9999,9
1463,3486,20170301,-9999,9
1463,3486,20170401,-9999,9
1463,3486,20170501,-9999,9
1463,3486,20170601,-9999,9
1463,3486,20170701,-9999,9
1463,3486,20170801,-9999,9
1463,3486,20170901,-9999,9
1463,3486,20171001,-9999,9
1464,3487,20170101,-9999,9
1464,3487,20170201,-9999,9
1464,3487,20170301,-9999,9
1464,3487,20170401,-9999,9
1464,3487,20170501,-9999,9
1464,3487,20170601,-9999,9
1464,3487,20170701,-9999,9
1464,3487,20170801,-9999,9
1464,3487,20170901,-9999,9
1464,3487,20171001,-9999,9
1465,3490,20170101,-9999,9
1465,3490,20170201,-9999,9
1465,3490,20170301,-9999,9
1465,3490,20170401,-9999,9
1465,3490,20170501,-9999,9
1465,3490,20170601,-9999,9
1465,3490,20170701,-9999,9
1465,3490,20170801,-9999,9
1465,3490,20170901,-9999,9
1465,3490,20171001,-9999,9
1466,3493,20170101,-9999,9
1466,3493,20170201,-9999,9
1466,3493,20170301,-9999,9
1466,3493,20170401,-9999,9
1466,3493,20170501,-9999,9
1466,3493,20170601,-9999,9
1466,3493,20170701,-9999,9
1466,3493,20170801,-9999,9
1466,3493,20170901,-9999,9
1466,3493,20171001,-9999,9
1467,3496,20170101,-9999,9
1467,3496,20170201,-9999,9
1467,3496,20170301,-9999,9
1467,3496,20170401,-9999,9
1467,3496,20170501,-9999,9
1467,3496,20170601,-9999,9
1467,3496,20170701,-9999,9
1467,3496,20170801,-9999,9
1467,3496,20170901,-9999,9
1467,3496,20171001,-9999,9
1468,3497,20170101,-9999,9
1468,3497,20170201,-9999,9
1468,3497,20170301,-9999,9
1468,3497,20170401,-9999,9
1468,3497,20170501,-9999,9
1468,3497,20170601,-9999,9
1468,3497,20170701,-9999,9
1468,3497,20170801,-9999,9
1468,3497,20170901,-9999,9
1468,3497,20171001,-9999,9
1469,3500,20170101,-9999,9
1469,3500,20170201,-9999,9
1469,3500,20170301,-9999,9
1469,3500,20170401,-9999,9
1469,3500,20170501,-9999,9
1469,3500,20170601,-9999,9
1469,3500,20170701,-9999,9
1469,3500,20170801,-9999,9
1469,3500,20170901,-9999,9
1469,3500,20171001,-9999,9
1470,3501,20170101,-9999,9
1470,3501,20170201,-9999,9
1470,3501,20170301,-9999,9
1470,3501,20170401,-9999,9
1470,3501,20170501,-9999,9
1470,3501,20170601,-9999,9
1470,3501,20170701,-9999,9
1470,3501,20170801,-9999,9
1470,3501,20170901,-9999,9
1470,3501,20171001,-9999,9
1471,3504,20170101,-9999,9
1471,3504,20170201,-9999,9
1471,3504,20170301,-9999,9
1471,3504,20170401,-9999,9
1471,3504,20170501,-9999,9
1471,3504,20170601,-9999,9
1471,3504,20170701,-9999,9
1471,3504,20170801,-9999,9
1471,3504,20170901,-9999,9
1471,3504,20171001,-9999,9
1472,933317,20170101,0,0
1472,933317,20170201,0,0
1472,933317,20170301,40,0
1472,933317,20170401,0,0
1472,933317,20170501,0,0
1472,933317,20170601,0,0
1472,933317,20170701,250,0
1472,933317,20170801,0,0
1472,933317,20170901,0,0
1472,933317,20171001,0,0
1473,933325,20170101,0,0
1473,933325,20170201,0,0
1473,933325,20170301,4,0
1473,933325,20170401,0,0
1473,933325,20170501,0,0
1473,933325,20170601,0,0
1473,933325,20170701,130,0
1473,933325,20170801,0,0
1473,933325,20170901,0,0
1473,933325,20171001,0,0
1474,3513,20170101,-9999,9
1474,3513,20170201,-9999,9
1474,3513,20170301,-9999,9
1474,3513,20170401,-9999,9
1474,3513,20170501,-9999,9
1474,3513,20170601,-9999,9
1474,3513,20170701,-9999,9
1474,3513,20170801,-9999,9
1474,3513,20170901,-9999,9
1474,3513,20171001,-9999,9
1475,3516,20170101,-9999,9
1475,3516,20170201,-9999,9
1475,3516,20170301,-9999,9
1475,3516,20170401,-9999,9
1475,3516,20170501,-9999,9
1475,3516,20170601,-9999,9
1475,3516,20170701,-9999,9
1475,3516,20170801,-9999,9
1475,3516,20170901,-9999,9
1475,3516,20171001,-9999,9
1476,3519,20170101,-9999,9
1476,3519,20170201,-9999,9
1476,3519,20170301,-9999,9
1476,3519,20170401,-9999,9
1476,3519,20170501,-9999,9
1476,3519,20170601,-9999,9
1476,3519,20170701,-9999,9
1476,3519,20170801,-9999,9
1476,3519,20170901,-9999,9
1476,3519,20171001,-9999,9
1477,3520,20170101,-9999,9
1477,3520,20170201,-9999,9
1477,3520,20170301,-9999,9
1477,3520,20170401,-9999,9
1477,3520,20170501,-9999,9
1477,3520,20170601,-9999,9
1477,3520,20170701,-9999,9
1477,3520,20170801,-9999,9
1477,3520,20170901,-9999,9
1477,3520,20171001,-9999,9
1478,3521,20170101,-9999,9
1478,3521,20170201,-9999,9
