"STAID","SOUID","DATE","FG","Q_FG"
480,15766,20170701,-9999,9
480,15766,20170801,-9999,9
480,15766,20170901,-9999,9
480,15766,20171001,-9999,9
481,910439,20170101,47,0
481,910439,20170201,22,0
481,910439,20170301,52,0
481,910439,20170401,15,0
481,910439,20170501,22,0
481,910439,20170601,20,0
481,910439,20170701,37,0
481,910439,20170801,30,0
481,910439,20170901,20,0
481,910439,20171001,17,0
482,15679,20170101,58,0
482,15679,20170201,25,0
482,15679,20170301,80,0
482,15679,20170401,30,0
482,15679,20170501,67,0
482,15679,20170601,23,0
482,15679,20170701,69,0
482,15679,20170801,34,0
482,15679,20170901,21,0
482,910469,20171001,30,0
483,15681,20170101,40,0
483,15681,20170201,29,0
483,15681,20170301,62,0
483,15681,20170401,39,0
483,15681,20170501,74,0
483,15681,20170601,31,0
483,15681,20170701,58,0
483,15681,20170801,37,0
483,15681,20170901,26,0
483,910488,20171001,37,0
484,15683,20170101,36,0
484,15683,20170201,20,0
484,15683,20170301,63,0
484,15683,20170401,43,0
484,15683,20170501,56,0
484,15683,20170601,31,0
484,15683,20170701,49,0
484,15683,20170801,32,0
484,15683,20170901,34,0
484,910499,20171001,40,0
485,15687,20170101,27,0
485,15687,20170201,31,0
485,15687,20170301,58,0
485,15687,20170401,25,0
485,15687,20170501,29,0
485,15687,20170601,18,0
485,15687,20170701,36,0
485,15687,20170801,25,0
485,15687,20170901,18,0
485,910506,20171001,30,0
486,15691,20170101,34,0
486,15691,20170201,29,0
486,15691,20170301,48,0
486,15691,20170401,22,0
486,15691,20170501,22,0
486,15691,20170601,21,0
486,15691,20170701,34,0
486,15691,20170801,28,0
486,15691,20170901,27,0
486,910548,20171001,22,0
487,15689,20170101,44,0
487,15689,20170201,23,0
487,15689,20170301,83,0
487,15689,20170401,32,0
487,15689,20170501,34,0
487,15689,20170601,20,0
487,15689,20170701,66,0
487,15689,20170801,41,0
487,15689,20170901,19,0
487,910554,20171001,27,0
488,15693,20170101,152,0
488,15693,20170201,47,0
488,15693,20170301,151,0
488,15693,20170401,52,0
488,15693,20170501,123,0
488,15693,20170601,58,0
488,15693,20170701,130,0
488,15693,20170801,70,0
488,15693,20170901,64,0
488,910578,20171001,52,0
489,15697,20170101,11,0
489,15697,20170201,31,0
489,15697,20170301,78,0
489,15697,20170401,23,0
489,15697,20170501,35,0
489,15697,20170601,15,0
489,15697,20170701,65,0
489,15697,20170801,21,0
489,15697,20170901,22,0
489,910655,20171001,22,0
490,15701,20170101,30,0
490,15701,20170201,17,0
490,15701,20170301,53,0
490,15701,20170401,20,0
490,15701,20170501,28,0
490,15701,20170601,18,0
490,15701,20170701,42,0
490,15701,20170801,25,0
490,15701,20170901,23,0
490,910685,20171001,22,0
491,15703,20170101,17,0
491,15703,20170201,36,0
491,15703,20170301,72,0
491,15703,20170401,30,0
491,15703,20170501,37,0
491,15703,20170601,22,0
491,15703,20170701,53,0
491,15703,20170801,24,0
491,15703,20170901,18,0
491,910708,20171001,17,0
492,15711,20170101,30,0
492,15711,20170201,24,0
492,15711,20170301,60,0
492,15711,20170401,24,0
492,15711,20170501,44,0
492,15711,20170601,19,0
492,15711,20170701,53,0
492,15711,20170801,32,0
492,15711,20170901,22,0
492,910763,20171001,25,0
493,15713,20170101,4,0
493,910788,20170201,20,0
493,15713,20170301,50,0
493,15713,20170401,18,0
493,15713,20170501,38,0
493,15713,20170601,18,0
493,15713,20170701,-9999,9
493,15713,20170801,28,0
493,15713,20170901,27,0
493,910788,20171001,20,0
494,15715,20170101,9,0
494,15715,20170201,17,0
494,15715,20170301,74,0
494,15715,20170401,17,0
494,15715,20170501,39,0
494,15715,20170601,16,0
494,15715,20170701,-9999,9
494,15715,20170801,26,0
494,15715,20170901,17,0
494,910852,20171001,25,0
495,15719,20170101,13,0
495,15719,20170201,10,0
495,15719,20170301,56,0
495,15719,20170401,17,0
495,15719,20170501,35,0
495,15719,20170601,17,0
495,15719,20170701,48,0
495,15719,20170801,20,0
495,15719,20170901,19,0
495,910929,20171001,15,0
496,15721,20170101,16,0
496,15721,20170201,11,0
496,15721,20170301,40,0
496,15721,20170401,18,0
496,15721,20170501,29,0
496,15721,20170601,15,0
496,15721,20170701,37,0
496,15721,20170801,19,0
496,15721,20170901,12,0
496,910946,20171001,12,0
500,13619,20170101,69,0
500,13619,20170201,56,0
500,13619,20170301,51,0
500,13619,20170401,23,0
500,13619,20170501,52,0
500,13619,20170601,21,0
500,13619,20170701,45,0
500,13619,20170801,20,0
500,13619,20170901,26,0
500,13619,20171001,54,0
567,13498,20170101,67,0
567,13498,20170201,63,0
567,13498,20170301,66,0
567,13498,20170401,25,0
567,13498,20170501,56,0
567,13498,20170601,25,0
567,13498,20170701,63,0
567,13498,20170801,22,0
567,13498,20170901,24,0
567,13498,20171001,83,0
593,13574,20170101,53,0
593,13574,20170201,55,0
593,13574,20170301,48,0
593,13574,20170401,31,0
593,13574,20170501,40,0
593,13574,20170601,18,0
593,13574,20170701,48,0
593,13574,20170801,30,0
593,13574,20170901,19,0
593,13574,20171001,63,0
594,13583,20170101,79,0
594,13583,20170201,77,0
594,13583,20170301,64,0
594,13583,20170401,43,0
594,13583,20170501,56,0
594,13583,20170601,24,0
594,13583,20170701,62,0
594,13583,20170801,50,0
594,13583,20170901,16,0
594,13583,20171001,99,0
596,13589,20170101,65,0
596,13589,20170201,71,0
596,13589,20170301,48,0
596,13589,20170401,35,0
596,13589,20170501,44,0
596,13589,20170601,23,0
596,13589,20170701,73,0
596,13589,20170801,30,0
596,13589,20170901,20,0
596,13589,20171001,80,0
597,13592,20170101,58,0
597,13592,20170201,39,0
597,13592,20170301,42,0
597,13592,20170401,20,0
597,13592,20170501,30,0
597,13592,20170601,20,0
597,13592,20170701,41,0
597,13592,20170801,15,0
597,13592,20170901,18,0
597,13592,20171001,55,0
598,13640,20170101,47,0
598,13640,20170201,47,0
598,13640,20170301,48,0
598,13640,20170401,23,0
598,13640,20170501,41,0
598,13640,20170601,17,0
598,13640,20170701,43,0
598,13640,20170801,19,0
598,13640,20170901,15,0
598,13640,20171001,62,0
599,13646,20170101,43,0
599,13646,20170201,39,0
599,13646,20170301,38,0
599,13646,20170401,22,0
599,13646,20170501,35,0
599,13646,20170601,23,0
599,13646,20170701,38,0
599,13646,20170801,15,0
599,13646,20170901,18,0
599,13646,20171001,56,0
600,13658,20170101,42,0
600,13658,20170201,33,0
600,13658,20170301,56,0
600,13658,20170401,23,0
600,13658,20170501,31,0
600,13658,20170601,13,0
600,13658,20170701,33,0
600,13658,20170801,12,0
600,13658,20170901,13,0
600,13658,20171001,45,0
601,13577,20170101,95,0
601,13577,20170201,100,0
601,13577,20170301,69,0
601,13577,20170401,51,0
601,13577,20170501,68,0
601,13577,20170601,29,0
601,13577,20170701,89,0
601,13577,20170801,58,0
601,13577,20170901,25,0
601,13577,20171001,112,0
602,13634,20170101,71,0
602,13634,20170201,84,0
602,13634,20170301,68,0
602,13634,20170401,43,0
602,13634,20170501,60,0
602,13634,20170601,42,0
602,13634,20170701,98,0
602,13634,20170801,38,0
602,13634,20170901,40,0
602,13634,20171001,103,0
603,13595,20170101,53,0
603,13595,20170201,61,0
603,13595,20170301,43,0
603,13595,20170401,27,0
603,13595,20170501,43,0
603,13595,20170601,21,0
603,13595,20170701,53,0
603,13595,20170801,27,0
603,13595,20170901,17,0
603,13595,20171001,54,0
604,13637,20170101,33,0
604,13637,20170201,26,0
604,13637,20170301,50,0
604,13637,20170401,17,0
604,13637,20170501,30,0
604,13637,20170601,22,0
604,13637,20170701,35,0
604,13637,20170801,10,0
604,13637,20170901,13,0
604,13637,20171001,40,0
812,15677,20170101,67,0
812,15677,20170201,77,0
812,15677,20170301,86,0
812,15677,20170401,40,0
812,15677,20170501,56,0
812,15677,20170601,30,0
812,15677,20170701,69,0
812,15677,20170801,54,0
812,15677,20170901,24,0
812,910427,20171001,60,0
942,14658,20170101,8,0
942,14658,20170201,17,0
942,14658,20170301,10,0
942,14658,20170401,29,0
942,14658,20170501,32,0
942,14658,20170601,50,0
942,14658,20170701,37,0
942,14658,20170801,21,0
942,14658,20170901,11,0
942,14658,20171001,6,0
953,13556,20170101,11,0
953,13556,20170201,6,0
953,13556,20170301,7,0
953,13556,20170401,14,0
953,13556,20170501,13,0
953,13556,20170601,30,0
953,13556,20170701,15,0
953,13556,20170801,14,0
953,13556,20170901,9,0
953,13556,20171001,22,0
955,14670,20170101,18,0
955,14670,20170201,31,0
955,14670,20170301,23,0
955,14670,20170401,42,0
955,14670,20170501,47,0
955,14670,20170601,63,0
955,14670,20170701,30,0
955,14670,20170801,37,0
955,14670,20170901,17,0
955,14670,20171001,33,0
1040,14685,20170101,61,0
1040,14685,20170201,11,0
1040,14685,20170301,40,0
1040,14685,20170401,31,0
1040,14685,20170501,18,0
1040,14685,20170601,54,0
1040,14685,20170701,31,0
1040,14685,20170801,25,0
1040,14685,20170901,28,0
1040,14685,20171001,66,0
1041,13565,20170101,13,0
1041,13565,20170201,10,0
1041,13565,20170301,12,0
1041,13565,20170401,13,0
1041,13565,20170501,13,0
1041,13565,20170601,21,0
1041,13565,20170701,14,0
1041,13565,20170801,16,0
1041,13565,20170901,10,0
1041,13565,20171001,17,0
1042,13547,20170101,34,0
1042,13547,20170201,38,0
1042,13547,20170301,32,0
1042,13547,20170401,42,0
1042,13547,20170501,32,0
1042,13547,20170601,44,0
1042,13547,20170701,37,0
1042,13547,20170801,35,0
1042,13547,20170901,44,0
1042,13547,20171001,91,0
1043,14727,20170101,25,0
1043,14727,20170201,7,0
1043,14727,20170301,13,0
1043,14727,20170401,17,0
1043,14727,20170501,15,0
1043,14727,20170601,22,0
1043,14727,20170701,14,0
1043,14727,20170801,-9999,9
1043,14727,20170901,9,0
1043,14727,20171001,25,0
1044,14691,20170101,70,0
1044,14691,20170201,103,0
1044,14691,20170301,54,0
1044,14691,20170401,26,0
1044,14691,20170501,107,0
1044,14691,20170601,89,0
1044,14691,20170701,74,0
1044,14691,20170801,63,0
1044,14691,20170901,82,0
1044,14691,20171001,80,0
1045,14694,20170101,66,0
1045,14694,20170201,97,0
1045,14694,20170301,38,0
1045,14694,20170401,34,0
1045,14694,20170501,91,0
1045,14694,20170601,77,0
1045,14694,20170701,59,0
1045,14694,20170801,62,0
1045,14694,20170901,74,0
1045,14694,20171001,85,0
1046,14703,20170101,55,0
1046,14703,20170201,94,0
1046,14703,20170301,29,0
1046,14703,20170401,43,0
1046,14703,20170501,32,0
1046,14703,20170601,30,0
1046,14703,20170701,40,0
1046,14703,20170801,42,0
1046,14703,20170901,44,0
1046,14703,20171001,87,0
1047,14700,20170101,-9999,9
1047,14700,20170201,-9999,9
1047,14700,20170301,-9999,9
1047,14700,20170401,-9999,9
1047,14700,20170501,-9999,9
1047,14700,20170601,-9999,9
1047,14700,20170701,-9999,9
1047,14700,20170801,-9999,9
1047,14700,20170901,-9999,9
1047,14700,20171001,-9999,9
1048,13532,20170101,47,0
1048,13532,20170201,27,0
1048,13532,20170301,25,0
1048,13532,20170401,25,0
1048,13532,20170501,24,0
1048,13532,20170601,29,0
1048,13532,20170701,26,0
1048,13532,20170801,45,0
1048,13532,20170901,12,0
1048,13532,20171001,35,0
1049,14730,20170101,-9999,9
1049,14730,20170201,-9999,9
1049,14730,20170301,-9999,9
1049,14730,20170401,-9999,9
1049,14730,20170501,-9999,9
1049,14730,20170601,-9999,9
1049,14730,20170701,-9999,9
1049,14730,20170801,-9999,9
1049,14730,20170901,-9999,9
1049,14730,20171001,-9999,9
1051,14721,20170101,19,0
1051,14721,20170201,104,0
1051,14721,20170301,45,0
1051,14721,20170401,36,0
1051,14721,20170501,37,0
1051,14721,20170601,27,0
1051,14721,20170701,13,0
1051,14721,20170801,11,0
1051,14721,20170901,8,0
1051,14721,20171001,65,0
1053,901389,20170101,17,0
1053,901389,20170201,10,0
1053,901389,20170301,17,0
1053,901389,20170401,20,0
1053,901389,20170501,20,0
1053,901389,20170601,35,0
1053,901389,20170701,17,0
1053,901389,20170801,42,0
1053,901389,20170901,12,0
1053,901389,20171001,32,0
1056,14637,20170101,82,0
1056,14637,20170201,62,0
1056,14637,20170301,118,0
1056,14637,20170401,57,0
1056,14637,20170501,85,0
1056,14637,20170601,66,0
1056,14637,20170701,43,0
1056,14637,20170801,66,0
1056,14637,20170901,29,0
1056,14637,20171001,40,0
1057,14628,20170101,17,0
1057,14628,20170201,28,0
1057,14628,20170301,33,0
1057,14628,20170401,17,0
1057,14628,20170501,51,0
1057,14628,20170601,44,0
1057,14628,20170701,13,0
1057,14628,20170801,25,0
1057,14628,20170901,12,0
1057,14628,20171001,28,0
1058,14664,20170101,16,0
1058,14664,20170201,34,0
1058,14664,20170301,56,0
1058,14664,20170401,18,0
1058,14664,20170501,55,0
1058,14664,20170601,76,0
1058,14664,20170701,47,0
1058,14664,20170801,52,0
1058,14664,20170901,20,0
1058,14664,20171001,26,0
1059,14652,20170101,111,0
1059,14652,20170201,75,0
1059,14652,20170301,56,0
1059,14652,20170401,92,0
1059,14652,20170501,50,0
1059,14652,20170601,100,0
1059,14652,20170701,56,0
1059,14652,20170801,67,0
1059,14652,20170901,23,0
1059,14652,20171001,50,0
1060,14661,20170101,-9999,9
1060,14661,20170201,-9999,9
1060,14661,20170301,-9999,9
1060,14661,20170401,-9999,9
1060,14661,20170501,-9999,9
1060,14661,20170601,-9999,9
1060,14661,20170701,-9999,9
1060,14661,20170801,-9999,9
1060,14661,20170901,-9999,9
1060,14661,20171001,-9999,9
1388,20438,20170101,67,0
1388,20438,20170201,125,0
1388,20438,20170301,94,0
1388,20438,20170401,106,0
1388,20438,20170501,39,0
1388,20438,20170601,89,0
1388,20438,20170701,58,0
1388,20438,20170801,56,0
1388,20438,20170901,53,0
1388,20438,20171001,67,0
1389,20312,20170101,11,0
1389,20312,20170201,19,0
1389,20312,20170301,28,0
1389,20312,20170401,42,0
1389,20312,20170501,42,0
1389,20312,20170601,36,0
1389,20312,20170701,31,0
1389,20312,20170801,36,0
1389,20312,20170901,36,0
1389,20312,20171001,19,0
1392,19979,20170101,28,0
1392,19979,20170201,36,0
1392,19979,20170301,28,0
1392,19979,20170401,81,0
1392,19979,20170501,50,0
1392,19979,20170601,19,0
1392,19979,20170701,67,0
1392,19979,20170801,33,0
1392,19979,20170901,44,0
1392,19979,20171001,36,0
1393,20609,20170101,11,0
1393,20609,20170201,33,0
1393,20609,20170301,28,0
1393,20609,20170401,64,0
1393,20609,20170501,17,0
1393,20609,20170601,33,0
1393,20609,20170701,39,0
1393,20609,20170801,11,0
1393,20609,20170901,33,0
1393,20609,20171001,11,0
1394,19727,20170101,8,0
1394,19727,20170201,50,0
1394,19727,20170301,47,0
1394,19727,20170401,39,0
1394,19727,20170501,31,0
1394,19727,20170601,25,0
1394,19727,20170701,25,0
1394,19727,20170801,19,0
1394,19727,20170901,31,0
1394,19727,20171001,11,0
1395,20411,20170101,28,0
1395,20411,20170201,53,0
1395,20411,20170301,36,0
1395,20411,20170401,39,0
1395,20411,20170501,31,0
1395,20411,20170601,33,0
1395,20411,20170701,36,0
1395,20411,20170801,33,0
1395,20411,20170901,50,0
1395,20411,20171001,19,0
1396,20231,20170101,6,0
1396,20231,20170201,8,0
1396,20231,20170301,17,0
1396,20231,20170401,28,0
1396,20231,20170501,14,0
1396,20231,20170601,17,0
1396,20231,20170701,17,0
1396,20231,20170801,19,0
1396,20231,20170901,17,0
1396,20231,20171001,11,0
1397,908055,20170101,5,0
1397,908055,20170201,12,0
1397,908055,20170301,47,0
1397,908055,20170401,62,0
1397,908055,20170501,50,0
1397,908055,20170601,20,0
1397,908055,20170701,30,0
1397,908055,20170801,25,0
1397,20222,20170901,28,0
1397,20222,20171001,8,0
1398,20186,20170101,8,0
1398,20186,20170201,6,0
1398,20186,20170301,17,0
1398,20186,20170401,44,0
1398,20186,20170501,22,0
1398,20186,20170601,22,0
1398,20186,20170701,39,0
1398,20186,20170801,17,0
1398,20186,20170901,17,0
1398,20186,20171001,8,0
1399,20618,20170101,0,0
1399,20618,20170201,11,0
1399,20618,20170301,14,0
1399,20618,20170401,22,0
1399,20618,20170501,17,0
1399,20618,20170601,17,0
1399,20618,20170701,19,0
1399,20618,20170801,19,0
1399,20618,20170901,33,0
1399,20618,20171001,14,0
1401,20528,20170101,19,0
1401,20528,20170201,11,0
1401,20528,20170301,50,0
1401,20528,20170401,53,0
1401,20528,20170501,72,0
1401,20528,20170601,25,0
1401,20528,20170701,58,0
1401,20528,20170801,25,0
1401,20528,20170901,36,0
1401,20528,20171001,11,0
1404,908433,20170101,22,0
1404,908433,20170201,22,0
1404,908433,20170301,27,0
1404,908433,20170401,42,0
1404,908433,20170501,32,0
1404,908433,20170601,50,0
1404,908433,20170701,50,0
1404,908433,20170801,37,0
1404,908433,20170901,65,0
1404,908433,20171001,20,0
1405,19943,20170101,17,0
1405,19943,20170201,28,0
1405,19943,20170301,22,0
1405,19943,20170401,22,0
1405,19943,20170501,36,0
1405,19943,20170601,28,0
1405,19943,20170701,33,0
1405,19943,20170801,17,0
1405,19943,20170901,22,0
1405,19943,20171001,8,0
1406,19961,20170101,-9999,9
1406,19961,20170201,31,0
1406,19961,20170301,22,0
1406,19961,20170401,44,0
1406,19961,20170501,33,0
1406,19961,20170601,106,0
1406,19961,20170701,42,0
1406,19961,20170801,39,0
1406,19961,20170901,89,0
1406,19961,20171001,78,0
1412,58112,20170101,29,0
1412,58112,20170201,30,0
1412,58112,20170301,29,0
1412,58112,20170401,18,0
1412,58112,20170501,56,0
1412,58112,20170601,65,0
1412,58112,20170701,25,0
1412,58112,20170801,34,0
1412,58112,20170901,29,0
1412,58112,20171001,15,0
1413,58116,20170101,18,0
1413,58116,20170201,30,0
1413,58116,20170301,53,0
1413,58116,20170401,31,0
1413,58116,20170501,20,0
1413,58116,20170601,39,0
1413,58116,20170701,23,0
1413,58116,20170801,33,0
1413,58116,20170901,19,0
1413,58116,20171001,55,0
1415,58081,20170101,14,0
1415,58081,20170201,18,0
1415,58081,20170301,42,0
1415,58081,20170401,15,0
1415,58081,20170501,20,0
1415,58081,20170601,26,0
1415,58081,20170701,27,0
1415,58081,20170801,15,0
1415,58081,20170901,22,0
1415,58081,20171001,32,0
1416,58127,20170101,52,0
1416,58127,20170201,22,0
1416,58127,20170301,63,0
1416,58127,20170401,48,0
1416,58127,20170501,34,0
1416,58127,20170601,37,0
1416,58127,20170701,44,0
1416,58127,20170801,31,0
1416,58127,20170901,37,0
1416,58127,20171001,55,0
1417,58131,20170101,57,0
1417,58131,20170201,45,0
1417,58131,20170301,55,0
1417,58131,20170401,13,0
1417,58131,20170501,71,0
1417,58131,20170601,65,0
1417,58131,20170701,28,0
1417,58131,20170801,18,0
1417,58131,20170901,35,0
1417,58131,20171001,53,0
1419,58139,20170101,34,0
1419,58139,20170201,23,0
1419,58139,20170301,41,0
1419,58139,20170401,14,0
1419,58139,20170501,50,0
1419,58139,20170601,48,0
1419,58139,20170701,29,0
1419,58139,20170801,20,0
1419,58139,20170901,18,0
1419,58139,20171001,39,0
1428,58180,20170101,5,0
1428,58180,20170201,19,0
1428,58180,20170301,10,0
1428,58180,20170401,10,0
1428,58180,20170501,38,0
1428,58180,20170601,24,0
1428,58180,20170701,26,0
1428,58180,20170801,11,0
1428,58180,20170901,12,0
1428,58180,20171001,22,0
1752,15556,20170101,29,0
1752,15556,20170201,26,0
1752,15556,20170301,125,0
1752,15556,20170401,65,0
1752,15556,20170501,63,0
1752,15556,20170601,41,0
1752,15556,20170701,36,0
1752,15556,20170801,40,0
1752,15556,20170901,32,0
1752,15556,20171001,27,0
2006,15727,20170101,144,0
2006,15727,20170201,68,0
2006,15727,20170301,173,0
2006,15727,20170401,47,0
2006,15727,20170501,107,0
2006,15727,20170601,68,0
2006,15727,20170701,138,0
2006,15727,20170801,154,0
2006,15727,20170901,48,0
2006,910453,20171001,65,0
2216,14733,20170101,106,0
2216,14733,20170201,81,0
2216,14733,20170301,47,0
2216,14733,20170401,124,0
2216,14733,20170501,58,0
2216,14733,20170601,90,0
2216,14733,20170701,64,0
2216,14733,20170801,73,0
2216,14733,20170901,40,0
2216,14733,20171001,14,0
2230,14790,20170101,37,0
2230,14790,20170201,31,0
2230,14790,20170301,29,0
2230,14790,20170401,69,0
2230,14790,20170501,22,0
2230,14790,20170601,26,0
2230,14790,20170701,38,0
2230,14790,20170801,58,0
2230,14790,20170901,28,0
2230,14790,20171001,76,0
2563,13601,20170101,41,0
2563,13601,20170201,53,0
2563,13601,20170301,37,0
2563,13601,20170401,20,0
2563,13601,20170501,29,0
2563,13601,20170601,19,0
2563,13601,20170701,35,0
2563,13601,20170801,15,0
2563,13601,20170901,15,0
2563,13601,20171001,43,0
2565,13610,20170101,50,0
2565,13610,20170201,46,0
2565,13610,20170301,40,0
2565,13610,20170401,23,0
2565,13610,20170501,40,0
2565,13610,20170601,14,0
2565,13610,20170701,39,0
2565,13610,20170801,16,0
2565,13610,20170901,14,0
2565,13610,20171001,46,0
2566,13652,20170101,41,0
2566,13652,20170201,36,0
2566,13652,20170301,51,0
2566,13652,20170401,22,0
2566,13652,20170501,31,0
2566,13652,20170601,21,0
2566,13652,20170701,33,0
2566,13652,20170801,14,0
