"STAID","SOUID","DATE","DD","Q_DD"
5866,62238,20170201,-9999,9
5866,62238,20170301,-9999,9
5866,62238,20170401,-9999,9
5866,62238,20170501,-9999,9
5866,62238,20170601,-9999,9
5866,62238,20170701,-9999,9
5866,62238,20170801,-9999,9
5866,62238,20170901,-9999,9
5866,62238,20171001,-9999,9
5867,62243,20170101,-9999,9
5867,62243,20170201,-9999,9
5867,62243,20170301,-9999,9
5867,62243,20170401,-9999,9
5867,62243,20170501,-9999,9
5867,62243,20170601,-9999,9
5867,62243,20170701,-9999,9
5867,62243,20170801,-9999,9
5867,62243,20170901,-9999,9
5867,62243,20171001,-9999,9
5869,62255,20170101,304,0
5869,62255,20170201,92,0
5869,62255,20170301,92,0
5869,62255,20170401,173,0
5869,62255,20170501,278,0
5869,62255,20170601,338,0
5869,62255,20170701,183,0
5869,62255,20170801,55,0
5869,62255,20170901,331,0
5869,62255,20171001,94,0
5870,58361,20170101,260,0
5870,58361,20170201,20,0
5870,58361,20170301,90,0
5870,58361,20170401,180,0
5870,58361,20170501,270,0
5870,58361,20170601,350,0
5870,58361,20170701,180,0
5870,58361,20170801,60,0
5870,58361,20170901,260,0
5870,58361,20171001,50,0
5871,58361,20170101,260,0
5871,58361,20170201,20,0
5871,58361,20170301,90,0
5871,58361,20170401,180,0
5871,58361,20170501,270,0
5871,58361,20170601,350,0
5871,58361,20170701,180,0
5871,58361,20170801,60,0
5871,58361,20170901,260,0
5871,58361,20171001,50,0
5872,62275,20170101,-9999,9
5872,62275,20170201,-9999,9
5872,62275,20170301,-9999,9
5872,62275,20170401,-9999,9
5872,62275,20170501,-9999,9
5872,62275,20170601,-9999,9
5872,62275,20170701,-9999,9
5872,62275,20170801,-9999,9
5872,62275,20170901,-9999,9
5872,62275,20171001,-9999,9
5873,62281,20170101,84,0
5873,62281,20170201,91,0
5873,62281,20170301,30,0
5873,62281,20170401,328,0
5873,62281,20170501,249,0
5873,62281,20170601,21,0
5873,62281,20170701,185,0
5873,62281,20170801,108,0
5873,62281,20170901,1,0
5873,62281,20171001,94,0
5874,62287,20170101,29,0
5874,62287,20170201,111,0
5874,62287,20170301,44,0
5874,62287,20170401,322,0
5874,62287,20170501,265,0
5874,62287,20170601,37,0
5874,62287,20170701,164,0
5874,62287,20170801,96,0
5874,62287,20170901,310,0
5874,62287,20171001,85,0
5875,62287,20170101,29,0
5875,62287,20170201,111,0
5875,62287,20170301,44,0
5875,62287,20170401,322,0
5875,62287,20170501,265,0
5875,62287,20170601,37,0
5875,62287,20170701,164,0
5875,62287,20170801,96,0
5875,62287,20170901,310,0
5875,62287,20171001,85,0
6236,65558,20170101,-9999,9
6236,65558,20170201,-9999,9
6236,65558,20170301,-9999,9
6236,65558,20170401,-9999,9
6236,65558,20170501,-9999,9
6236,65558,20170601,-9999,9
6236,65558,20170701,-9999,9
6236,65558,20170801,-9999,9
6236,65558,20170901,-9999,9
6236,65558,20171001,-9999,9
6286,65997,20170101,-9999,9
6286,65997,20170201,-9999,9
6286,65997,20170301,-9999,9
6286,65997,20170401,-9999,9
6286,65997,20170501,-9999,9
6286,65997,20170601,-9999,9
6286,65997,20170701,-9999,9
6286,65997,20170801,-9999,9
6286,65997,20170901,-9999,9
6286,65997,20171001,-9999,9
6488,67735,20170101,-9999,9
6488,67735,20170201,-9999,9
6488,67735,20170301,-9999,9
6488,67735,20170401,-9999,9
6488,67735,20170501,-9999,9
6488,67735,20170601,-9999,9
6488,67735,20170701,-9999,9
6488,67735,20170801,-9999,9
6488,67735,20170901,-9999,9
6488,67735,20171001,-9999,9
6924,71203,20170101,-9999,9
6924,71203,20170201,-9999,9
6924,71203,20170301,-9999,9
6924,71203,20170401,-9999,9
6924,71203,20170501,-9999,9
6924,71203,20170601,-9999,9
6924,71203,20170701,-9999,9
6924,71203,20170801,-9999,9
6924,71203,20170901,-9999,9
6924,71203,20171001,-9999,9
6937,52467,20170101,203,0
6937,52467,20170201,134,0
6937,52467,20170301,217,0
6937,52467,20170401,180,0
6937,52467,20170501,120,0
6937,52467,20170601,346,0
6937,52467,20170701,299,0
6937,52467,20170801,281,0
6937,52467,20170901,351,0
6937,52467,20171001,170,0
7962,46813,20170101,-9999,9
7962,46813,20170201,-9999,9
7962,46813,20170301,-9999,9
7962,46813,20170401,-9999,9
7962,46813,20170501,-9999,9
7962,46813,20170601,-9999,9
7962,46813,20170701,-9999,9
7962,46813,20170801,-9999,9
7962,46813,20170901,-9999,9
7962,46813,20171001,-9999,9
7963,46823,20170101,-9999,9
7963,46823,20170201,-9999,9
7963,46823,20170301,-9999,9
7963,46823,20170401,-9999,9
7963,46823,20170501,-9999,9
7963,46823,20170601,-9999,9
7963,46823,20170701,-9999,9
7963,46823,20170801,-9999,9
7963,46823,20170901,-9999,9
7963,46823,20171001,-9999,9
7964,46833,20170101,-9999,9
7964,46833,20170201,-9999,9
7964,46833,20170301,-9999,9
7964,46833,20170401,-9999,9
7964,46833,20170501,-9999,9
7964,46833,20170601,-9999,9
7964,46833,20170701,-9999,9
7964,46833,20170801,-9999,9
7964,46833,20170901,-9999,9
7964,46833,20171001,-9999,9
7965,46843,20170101,-9999,9
7965,46843,20170201,-9999,9
7965,46843,20170301,-9999,9
7965,46843,20170401,-9999,9
7965,46843,20170501,-9999,9
7965,46843,20170601,-9999,9
7965,46843,20170701,-9999,9
7965,46843,20170801,-9999,9
7965,46843,20170901,-9999,9
7965,46843,20171001,-9999,9
7966,46853,20170101,-9999,9
7966,46853,20170201,-9999,9
7966,46853,20170301,-9999,9
7966,46853,20170401,-9999,9
7966,46853,20170501,-9999,9
7966,46853,20170601,-9999,9
7966,46853,20170701,-9999,9
7966,46853,20170801,-9999,9
7966,46853,20170901,-9999,9
7966,46853,20171001,-9999,9
7967,46863,20170101,-9999,9
7967,46863,20170201,-9999,9
7967,46863,20170301,-9999,9
7967,46863,20170401,-9999,9
7967,46863,20170501,-9999,9
7967,46863,20170601,-9999,9
7967,46863,20170701,-9999,9
7967,46863,20170801,-9999,9
7967,46863,20170901,-9999,9
7967,46863,20171001,-9999,9
7968,46873,20170101,-9999,9
7968,46873,20170201,-9999,9
7968,46873,20170301,-9999,9
7968,46873,20170401,-9999,9
7968,46873,20170501,-9999,9
7968,46873,20170601,-9999,9
7968,46873,20170701,-9999,9
7968,46873,20170801,-9999,9
7968,46873,20170901,-9999,9
7968,46873,20171001,-9999,9
7969,46883,20170101,-9999,9
7969,46883,20170201,-9999,9
7969,46883,20170301,-9999,9
7969,46883,20170401,-9999,9
7969,46883,20170501,-9999,9
7969,46883,20170601,-9999,9
7969,46883,20170701,-9999,9
7969,46883,20170801,-9999,9
7969,46883,20170901,-9999,9
7969,46883,20171001,-9999,9
7970,46893,20170101,-9999,9
7970,46893,20170201,-9999,9
7970,46893,20170301,-9999,9
7970,46893,20170401,-9999,9
7970,46893,20170501,-9999,9
7970,46893,20170601,-9999,9
7970,46893,20170701,-9999,9
7970,46893,20170801,-9999,9
7970,46893,20170901,-9999,9
7970,46893,20171001,-9999,9
7971,46903,20170101,-9999,9
7971,46903,20170201,-9999,9
7971,46903,20170301,-9999,9
7971,46903,20170401,-9999,9
7971,46903,20170501,-9999,9
7971,46903,20170601,-9999,9
7971,46903,20170701,-9999,9
7971,46903,20170801,-9999,9
7971,46903,20170901,-9999,9
7971,46903,20171001,-9999,9
7972,46913,20170101,-9999,9
7972,46913,20170201,-9999,9
7972,46913,20170301,-9999,9
7972,46913,20170401,-9999,9
7972,46913,20170501,-9999,9
7972,46913,20170601,-9999,9
7972,46913,20170701,-9999,9
7972,46913,20170801,-9999,9
7972,46913,20170901,-9999,9
7972,46913,20171001,-9999,9
7973,46923,20170101,-9999,9
7973,46923,20170201,-9999,9
7973,46923,20170301,-9999,9
7973,46923,20170401,-9999,9
7973,46923,20170501,-9999,9
7973,46923,20170601,-9999,9
7973,46923,20170701,-9999,9
7973,46923,20170801,-9999,9
7973,46923,20170901,-9999,9
7973,46923,20171001,-9999,9
7974,46943,20170101,-9999,9
7974,46943,20170201,-9999,9
7974,46943,20170301,-9999,9
7974,46943,20170401,-9999,9
7974,46943,20170501,-9999,9
7974,46943,20170601,-9999,9
7974,46943,20170701,-9999,9
7974,46943,20170801,-9999,9
7974,46943,20170901,-9999,9
7974,46943,20171001,-9999,9
7975,46933,20170101,-9999,9
7975,46933,20170201,-9999,9
7975,46933,20170301,-9999,9
7975,46933,20170401,-9999,9
7975,46933,20170501,-9999,9
7975,46933,20170601,-9999,9
7975,46933,20170701,-9999,9
7975,46933,20170801,-9999,9
7975,46933,20170901,-9999,9
7975,46933,20171001,-9999,9
7976,46963,20170101,-9999,9
7976,46963,20170201,-9999,9
7976,46963,20170301,-9999,9
7976,46963,20170401,-9999,9
7976,46963,20170501,-9999,9
7976,46963,20170601,-9999,9
7976,46963,20170701,-9999,9
7976,46963,20170801,-9999,9
7976,46963,20170901,-9999,9
7976,46963,20171001,-9999,9
7977,46973,20170101,-9999,9
7977,46973,20170201,-9999,9
7977,46973,20170301,-9999,9
7977,46973,20170401,-9999,9
7977,46973,20170501,-9999,9
7977,46973,20170601,-9999,9
7977,46973,20170701,-9999,9
7977,46973,20170801,-9999,9
7977,46973,20170901,-9999,9
7977,46973,20171001,-9999,9
7978,46983,20170101,-9999,9
7978,46983,20170201,-9999,9
7978,46983,20170301,-9999,9
7978,46983,20170401,-9999,9
7978,46983,20170501,-9999,9
7978,46983,20170601,-9999,9
7978,46983,20170701,-9999,9
7978,46983,20170801,-9999,9
7978,46983,20170901,-9999,9
7978,46983,20171001,-9999,9
7979,46993,20170101,-9999,9
7979,46993,20170201,-9999,9
7979,46993,20170301,-9999,9
7979,46993,20170401,-9999,9
7979,46993,20170501,-9999,9
7979,46993,20170601,-9999,9
7979,46993,20170701,-9999,9
7979,46993,20170801,-9999,9
7979,46993,20170901,-9999,9
7979,46993,20171001,-9999,9
7980,47013,20170101,-9999,9
7980,47013,20170201,-9999,9
7980,47013,20170301,-9999,9
7980,47013,20170401,-9999,9
7980,47013,20170501,-9999,9
7980,47013,20170601,-9999,9
7980,47013,20170701,-9999,9
7980,47013,20170801,-9999,9
7980,47013,20170901,-9999,9
7980,47013,20171001,-9999,9
7981,47023,20170101,-9999,9
7981,47023,20170201,-9999,9
7981,47023,20170301,-9999,9
7981,47023,20170401,-9999,9
7981,47023,20170501,-9999,9
7981,47023,20170601,-9999,9
7981,47023,20170701,-9999,9
7981,47023,20170801,-9999,9
7981,47023,20170901,-9999,9
7981,47023,20171001,-9999,9
7982,47033,20170101,-9999,9
7982,47033,20170201,-9999,9
7982,47033,20170301,-9999,9
7982,47033,20170401,-9999,9
7982,47033,20170501,-9999,9
7982,47033,20170601,-9999,9
7982,47033,20170701,-9999,9
7982,47033,20170801,-9999,9
7982,47033,20170901,-9999,9
7982,47033,20171001,-9999,9
7983,47043,20170101,-9999,9
7983,47043,20170201,-9999,9
7983,47043,20170301,-9999,9
7983,47043,20170401,-9999,9
7983,47043,20170501,-9999,9
7983,47043,20170601,-9999,9
7983,47043,20170701,-9999,9
7983,47043,20170801,-9999,9
7983,47043,20170901,-9999,9
7983,47043,20171001,-9999,9
7984,47053,20170101,-9999,9
7984,47053,20170201,-9999,9
7984,47053,20170301,-9999,9
7984,47053,20170401,-9999,9
7984,47053,20170501,-9999,9
7984,47053,20170601,-9999,9
7984,47053,20170701,-9999,9
7984,47053,20170801,-9999,9
7984,47053,20170901,-9999,9
7984,47053,20171001,-9999,9
7985,47073,20170101,-9999,9
7985,47073,20170201,-9999,9
7985,47073,20170301,-9999,9
7985,47073,20170401,-9999,9
7985,47073,20170501,-9999,9
7985,47073,20170601,-9999,9
7985,47073,20170701,-9999,9
7985,47073,20170801,-9999,9
7985,47073,20170901,-9999,9
7985,47073,20171001,-9999,9
7986,47083,20170101,-9999,9
7986,47083,20170201,-9999,9
7986,47083,20170301,-9999,9
7986,47083,20170401,-9999,9
7986,47083,20170501,-9999,9
7986,47083,20170601,-9999,9
7986,47083,20170701,-9999,9
7986,47083,20170801,-9999,9
7986,47083,20170901,-9999,9
7986,47083,20171001,-9999,9
7987,47093,20170101,-9999,9
7987,47093,20170201,-9999,9
7987,47093,20170301,-9999,9
7987,47093,20170401,-9999,9
7987,47093,20170501,-9999,9
7987,47093,20170601,-9999,9
7987,47093,20170701,-9999,9
7987,47093,20170801,-9999,9
7987,47093,20170901,-9999,9
7987,47093,20171001,-9999,9
7988,47103,20170101,-9999,9
7988,47103,20170201,-9999,9
7988,47103,20170301,-9999,9
7988,47103,20170401,-9999,9
7988,47103,20170501,-9999,9
7988,47103,20170601,-9999,9
7988,47103,20170701,-9999,9
7988,47103,20170801,-9999,9
7988,47103,20170901,-9999,9
7988,47103,20171001,-9999,9
7989,47113,20170101,-9999,9
7989,47113,20170201,-9999,9
7989,47113,20170301,-9999,9
7989,47113,20170401,-9999,9
7989,47113,20170501,-9999,9
7989,47113,20170601,-9999,9
7989,47113,20170701,-9999,9
7989,47113,20170801,-9999,9
7989,47113,20170901,-9999,9
7989,47113,20171001,-9999,9
7990,47123,20170101,-9999,9
7990,47123,20170201,-9999,9
7990,47123,20170301,-9999,9
7990,47123,20170401,-9999,9
7990,47123,20170501,-9999,9
7990,47123,20170601,-9999,9
7990,47123,20170701,-9999,9
7990,47123,20170801,-9999,9
7990,47123,20170901,-9999,9
7990,47123,20171001,-9999,9
7991,47133,20170101,-9999,9
7991,47133,20170201,-9999,9
7991,47133,20170301,-9999,9
7991,47133,20170401,-9999,9
7991,47133,20170501,-9999,9
7991,47133,20170601,-9999,9
7991,47133,20170701,-9999,9
7991,47133,20170801,-9999,9
7991,47133,20170901,-9999,9
7991,47133,20171001,-9999,9
7992,47143,20170101,-9999,9
7992,47143,20170201,-9999,9
7992,47143,20170301,-9999,9
7992,47143,20170401,-9999,9
7992,47143,20170501,-9999,9
7992,47143,20170601,-9999,9
7992,47143,20170701,-9999,9
7992,47143,20170801,-9999,9
7992,47143,20170901,-9999,9
7992,47143,20171001,-9999,9
7993,47153,20170101,-9999,9
7993,47153,20170201,-9999,9
7993,47153,20170301,-9999,9
7993,47153,20170401,-9999,9
7993,47153,20170501,-9999,9
7993,47153,20170601,-9999,9
7993,47153,20170701,-9999,9
7993,47153,20170801,-9999,9
7993,47153,20170901,-9999,9
7993,47153,20171001,-9999,9
7994,47173,20170101,-9999,9
7994,47173,20170201,-9999,9
7994,47173,20170301,-9999,9
7994,47173,20170401,-9999,9
7994,47173,20170501,-9999,9
7994,47173,20170601,-9999,9
7994,47173,20170701,-9999,9
7994,47173,20170801,-9999,9
7994,47173,20170901,-9999,9
7994,47173,20171001,-9999,9
7995,47183,20170101,-9999,9
7995,47183,20170201,-9999,9
7995,47183,20170301,-9999,9
7995,47183,20170401,-9999,9
7995,47183,20170501,-9999,9
7995,47183,20170601,-9999,9
7995,47183,20170701,-9999,9
7995,47183,20170801,-9999,9
7995,47183,20170901,-9999,9
7995,47183,20171001,-9999,9
7996,47193,20170101,-9999,9
7996,47193,20170201,-9999,9
7996,47193,20170301,-9999,9
7996,47193,20170401,-9999,9
7996,47193,20170501,-9999,9
7996,47193,20170601,-9999,9
7996,47193,20170701,-9999,9
7996,47193,20170801,-9999,9
7996,47193,20170901,-9999,9
7996,47193,20171001,-9999,9
7997,47203,20170101,-9999,9
7997,47203,20170201,-9999,9
7997,47203,20170301,-9999,9
7997,47203,20170401,-9999,9
7997,47203,20170501,-9999,9
7997,47203,20170601,-9999,9
7997,47203,20170701,-9999,9
7997,47203,20170801,-9999,9
7997,47203,20170901,-9999,9
7997,47203,20171001,-9999,9
7998,47213,20170101,-9999,9
7998,47213,20170201,-9999,9
7998,47213,20170301,-9999,9
7998,47213,20170401,-9999,9
7998,47213,20170501,-9999,9
7998,47213,20170601,-9999,9
7998,47213,20170701,-9999,9
7998,47213,20170801,-9999,9
7998,47213,20170901,-9999,9
7998,47213,20171001,-9999,9
7999,47223,20170101,-9999,9
7999,47223,20170201,-9999,9
7999,47223,20170301,-9999,9
7999,47223,20170401,-9999,9
7999,47223,20170501,-9999,9
7999,47223,20170601,-9999,9
7999,47223,20170701,-9999,9
7999,47223,20170801,-9999,9
7999,47223,20170901,-9999,9
7999,47223,20171001,-9999,9
8000,47233,20170101,-9999,9
8000,47233,20170201,-9999,9
8000,47233,20170301,-9999,9
8000,47233,20170401,-9999,9
8000,47233,20170501,-9999,9
8000,47233,20170601,-9999,9
8000,47233,20170701,-9999,9
8000,47233,20170801,-9999,9
8000,47233,20170901,-9999,9
8000,47233,20171001,-9999,9
8001,47243,20170101,-9999,9
8001,47243,20170201,-9999,9
8001,47243,20170301,-9999,9
8001,47243,20170401,-9999,9
8001,47243,20170501,-9999,9
8001,47243,20170601,-9999,9
8001,47243,20170701,-9999,9
8001,47243,20170801,-9999,9
8001,47243,20170901,-9999,9
8001,47243,20171001,-9999,9
8002,47253,20170101,-9999,9
8002,47253,20170201,-9999,9
8002,47253,20170301,-9999,9
8002,47253,20170401,-9999,9
8002,47253,20170501,-9999,9
8002,47253,20170601,-9999,9
8002,47253,20170701,-9999,9
8002,47253,20170801,-9999,9
8002,47253,20170901,-9999,9
8002,47253,20171001,-9999,9
8003,47263,20170101,-9999,9
8003,47263,20170201,-9999,9
8003,47263,20170301,-9999,9
8003,47263,20170401,-9999,9
8003,47263,20170501,-9999,9
8003,47263,20170601,-9999,9
8003,47263,20170701,-9999,9
8003,47263,20170801,-9999,9
8003,47263,20170901,-9999,9
8003,47263,20171001,-9999,9
8004,47273,20170101,-9999,9
8004,47273,20170201,-9999,9
8004,47273,20170301,-9999,9
8004,47273,20170401,-9999,9
8004,47273,20170501,-9999,9
8004,47273,20170601,-9999,9
8004,47273,20170701,-9999,9
8004,47273,20170801,-9999,9
8004,47273,20170901,-9999,9
8004,47273,20171001,-9999,9
8005,47293,20170101,-9999,9
8005,47293,20170201,-9999,9
8005,47293,20170301,-9999,9
8005,47293,20170401,-9999,9
8005,47293,20170501,-9999,9
8005,47293,20170601,-9999,9
8005,47293,20170701,-9999,9
8005,47293,20170801,-9999,9
8005,47293,20170901,-9999,9
8005,47293,20171001,-9999,9
8006,47303,20170101,-9999,9
8006,47303,20170201,-9999,9
8006,47303,20170301,-9999,9
8006,47303,20170401,-9999,9
8006,47303,20170501,-9999,9
8006,47303,20170601,-9999,9
8006,47303,20170701,-9999,9
8006,47303,20170801,-9999,9
8006,47303,20170901,-9999,9
8006,47303,20171001,-9999,9
8007,47313,20170101,-9999,9
8007,47313,20170201,-9999,9
8007,47313,20170301,-9999,9
8007,47313,20170401,-9999,9
8007,47313,20170501,-9999,9
8007,47313,20170601,-9999,9
8007,47313,20170701,-9999,9
8007,47313,20170801,-9999,9
8007,47313,20170901,-9999,9
8007,47313,20171001,-9999,9
8008,47323,20170101,-9999,9
8008,47323,20170201,-9999,9
8008,47323,20170301,-9999,9
8008,47323,20170401,-9999,9
8008,47323,20170501,-9999,9
8008,47323,20170601,-9999,9
8008,47323,20170701,-9999,9
8008,47323,20170801,-9999,9
8008,47323,20170901,-9999,9
8008,47323,20171001,-9999,9
8009,47333,20170101,-9999,9
8009,47333,20170201,-9999,9
8009,47333,20170301,-9999,9
8009,47333,20170401,-9999,9
8009,47333,20170501,-9999,9
8009,47333,20170601,-9999,9
8009,47333,20170701,-9999,9
8009,47333,20170801,-9999,9
8009,47333,20170901,-9999,9
8009,47333,20171001,-9999,9
8010,47343,20170101,-9999,9
8010,47343,20170201,-9999,9
8010,47343,20170301,-9999,9
8010,47343,20170401,-9999,9
8010,47343,20170501,-9999,9
8010,47343,20170601,-9999,9
8010,47343,20170701,-9999,9
8010,47343,20170801,-9999,9
8010,47343,20170901,-9999,9
8010,47343,20171001,-9999,9
8011,47353,20170101,-9999,9
8011,47353,20170201,-9999,9
8011,47353,20170301,-9999,9
8011,47353,20170401,-9999,9
8011,47353,20170501,-9999,9
8011,47353,20170601,-9999,9
8011,47353,20170701,-9999,9
8011,47353,20170801,-9999,9
8011,47353,20170901,-9999,9
8011,47353,20171001,-9999,9
8012,47363,20170101,-9999,9
8012,47363,20170201,-9999,9
8012,47363,20170301,-9999,9
8012,47363,20170401,-9999,9
8012,47363,20170501,-9999,9
8012,47363,20170601,-9999,9
8012,47363,20170701,-9999,9
8012,47363,20170801,-9999,9
8012,47363,20170901,-9999,9
8012,47363,20171001,-9999,9
8013,904301,20170101,130,0
8013,904301,20170201,-9999,9
8013,904301,20170301,-9999,9
8013,904301,20170401,280,0
8013,904301,20170501,280,0
8013,904301,20170601,80,0
8013,904301,20170701,70,0
8013,904301,20170801,100,0
8013,904301,20170901,70,0
8013,904301,20171001,260,0
8014,47383,20170101,-9999,9
8014,47383,20170201,-9999,9
8014,47383,20170301,-9999,9
8014,47383,20170401,-9999,9
8014,47383,20170501,-9999,9
8014,47383,20170601,-9999,9
8014,47383,20170701,-9999,9
8014,47383,20170801,-9999,9
8014,47383,20170901,-9999,9
8014,47383,20171001,-9999,9
8015,904312,20170101,240,0
8015,904312,20170201,290,0
8015,904312,20170301,350,0
8015,904312,20170401,230,0
8015,904312,20170501,130,0
8015,904312,20170601,180,0
8015,904312,20170701,220,0
8015,904312,20170801,80,0
8015,904312,20170901,210,0
8015,904312,20171001,350,0
8016,904312,20170101,240,0
8016,904312,20170201,290,0
8016,904312,20170301,350,0
8016,904312,20170401,230,0
8016,904312,20170501,130,0
8016,904312,20170601,180,0
8016,904312,20170701,220,0
8016,904312,20170801,80,0
8016,904312,20170901,210,0
8016,904312,20171001,350,0
8017,904313,20170101,-9999,9
8017,904313,20170201,-9999,9
8017,904313,20170301,20,0
8017,904313,20170401,-9999,9
8017,904313,20170501,30,0
8017,904313,20170601,190,0
8017,904313,20170701,210,0
8017,904313,20170801,220,0
8017,904313,20170901,210,0
8017,904313,20171001,-9999,9
8018,904330,20170101,20,0
8018,904330,20170201,150,0
8018,904330,20170301,-9999,9
8018,904330,20170401,360,0
8018,904330,20170501,310,0
8018,904330,20170601,120,0
8018,904330,20170701,20,0
8018,904330,20170801,100,0
8018,904330,20170901,320,0
8018,904330,20171001,350,0
8019,47463,20170101,-9999,9
8019,47463,20170201,-9999,9
8019,47463,20170301,-9999,9
8019,47463,20170401,-9999,9
8019,47463,20170501,-9999,9
8019,47463,20170601,-9999,9
8019,47463,20170701,-9999,9
8019,47463,20170801,-9999,9
8019,47463,20170901,-9999,9
8019,47463,20171001,-9999,9
8020,47473,20170101,-9999,9
8020,47473,20170201,-9999,9
8020,47473,20170301,-9999,9
8020,47473,20170401,-9999,9
8020,47473,20170501,-9999,9
8020,47473,20170601,-9999,9
8020,47473,20170701,-9999,9
8020,47473,20170801,-9999,9
8020,47473,20170901,-9999,9
8020,47473,20171001,-9999,9
8021,47483,20170101,-9999,9
8021,47483,20170201,-9999,9
8021,47483,20170301,-9999,9
8021,47483,20170401,-9999,9
8021,47483,20170501,-9999,9
8021,47483,20170601,-9999,9
8021,47483,20170701,-9999,9
8021,47483,20170801,-9999,9
8021,47483,20170901,-9999,9
8021,47483,20171001,-9999,9
8022,904341,20170101,360,0
8022,904341,20170201,300,0
8022,904341,20170301,330,0
8022,904341,20170401,330,0
8022,904341,20170501,360,0
8022,904341,20170601,40,0
8022,904341,20170701,20,0
8022,904341,20170801,160,0
8022,904341,20170901,20,0
8022,904341,20171001,340,0
8023,47503,20170101,-9999,9
8023,47503,20170201,-9999,9
8023,47503,20170301,-9999,9
8023,47503,20170401,-9999,9
8023,47503,20170501,-9999,9
8023,47503,20170601,-9999,9
8023,47503,20170701,-9999,9
8023,47503,20170801,-9999,9
8023,47503,20170901,-9999,9
8023,47503,20171001,-9999,9
8024,904351,20170101,310,0
8024,904351,20170201,240,0
8024,904351,20170301,50,0
8024,904351,20170401,240,0
8024,904351,20170501,50,0
8024,904351,20170601,330,0
8024,904351,20170701,40,0
8024,47523,20170801,-9999,9
8024,47523,20170901,-9999,9
8024,47523,20171001,-9999,9
8025,904361,20170101,90,0
8025,904361,20170201,70,0
8025,904361,20170301,80,0
8025,904361,20170401,70,0
8025,904361,20170501,80,0
8025,904361,20170601,100,0
8025,904361,20170701,70,0
8025,904361,20170801,40,0
8025,904361,20170901,230,0
8025,904361,20171001,0,0
8026,47563,20170101,-9999,9
8026,47563,20170201,-9999,9
8026,47563,20170301,-9999,9
8026,47563,20170401,-9999,9
8026,47563,20170501,-9999,9
8026,47563,20170601,-9999,9
8026,47563,20170701,-9999,9
8026,47563,20170801,-9999,9
8026,47563,20170901,-9999,9
8026,47563,20171001,-9999,9
8027,47573,20170101,-9999,9
8027,47573,20170201,-9999,9
8027,47573,20170301,-9999,9
8027,47573,20170401,-9999,9
8027,47573,20170501,-9999,9
8027,47573,20170601,-9999,9
8027,47573,20170701,-9999,9
8027,47573,20170801,-9999,9
8027,47573,20170901,-9999,9
8027,47573,20171001,-9999,9
8028,47583,20170101,-9999,9
8028,47583,20170201,-9999,9
8028,47583,20170301,-9999,9
8028,47583,20170401,-9999,9
8028,47583,20170501,-9999,9
8028,47583,20170601,-9999,9
8028,47583,20170701,-9999,9
8028,47583,20170801,-9999,9
8028,47583,20170901,-9999,9
8028,47583,20171001,-9999,9
8029,47593,20170101,-9999,9
8029,47593,20170201,-9999,9
8029,47593,20170301,-9999,9
8029,47593,20170401,-9999,9
8029,47593,20170501,-9999,9
8029,47593,20170601,-9999,9
8029,47593,20170701,-9999,9
8029,47593,20170801,-9999,9
8029,47593,20170901,-9999,9
8029,47593,20171001,-9999,9
8030,47613,20170101,-9999,9
8030,47613,20170201,-9999,9
8030,47613,20170301,-9999,9
8030,47613,20170401,-9999,9
8030,47613,20170501,-9999,9
8030,47613,20170601,-9999,9
8030,47613,20170701,-9999,9
8030,47613,20170801,-9999,9
8030,47613,20170901,-9999,9
8030,47613,20171001,-9999,9
8031,47623,20170101,-9999,9
8031,47623,20170201,-9999,9
8031,47623,20170301,-9999,9
8031,47623,20170401,-9999,9
8031,47623,20170501,-9999,9
8031,47623,20170601,-9999,9
8031,47623,20170701,-9999,9
8031,47623,20170801,-9999,9
8031,47623,20170901,-9999,9
8031,47623,20171001,-9999,9
8032,47633,20170101,-9999,9
8032,47633,20170201,-9999,9
8032,47633,20170301,-9999,9
8032,47633,20170401,-9999,9
8032,47633,20170501,-9999,9
8032,47633,20170601,-9999,9
8032,47633,20170701,-9999,9
8032,47633,20170801,-9999,9
8032,47633,20170901,-9999,9
8032,47633,20171001,-9999,9
8033,47643,20170101,-9999,9
8033,47643,20170201,-9999,9
8033,47643,20170301,-9999,9
8033,47643,20170401,-9999,9
8033,47643,20170501,-9999,9
8033,47643,20170601,-9999,9
8033,47643,20170701,-9999,9
8033,47643,20170801,-9999,9
8033,47643,20170901,-9999,9
8033,47643,20171001,-9999,9
8034,47653,20170101,-9999,9
8034,47653,20170201,-9999,9
8034,47653,20170301,-9999,9
8034,47653,20170401,-9999,9
8034,47653,20170501,-9999,9
8034,47653,20170601,-9999,9
8034,47653,20170701,-9999,9
8034,47653,20170801,-9999,9
8034,47653,20170901,-9999,9
8034,47653,20171001,-9999,9
8035,904416,20170101,210,0
8035,904416,20170201,110,0
8035,904416,20170301,180,0
8035,904416,20170401,350,0
8035,904416,20170501,110,0
8035,904416,20170601,80,0
8035,904416,20170701,190,0
8035,904416,20170801,90,0
8035,904416,20170901,250,0
8035,904416,20171001,110,0
8036,47673,20170101,-9999,9
8036,47673,20170201,-9999,9
8036,47673,20170301,-9999,9
8036,47673,20170401,-9999,9
8036,47673,20170501,-9999,9
8036,47673,20170601,-9999,9
8036,47673,20170701,-9999,9
8036,47673,20170801,-9999,9
8036,47673,20170901,-9999,9
8036,47673,20171001,-9999,9
8037,47683,20170101,-9999,9
8037,47683,20170201,-9999,9
8037,47683,20170301,-9999,9
